Delivery Start (CET);Delivery End (CET);NO4 NO4->FI Export (MW);NO4 FI->NO4 Import (MW);NO4 NO4->NO3 Export (MW);NO4 NO3->NO4 Import (MW);NO4 NO4->SE1 Export (MW);NO4 SE1->NO4 Import (MW);NO4 NO4->SE2 Export (MW);NO4 SE2->NO4 Import (MW);NO4 Total Export (MW);NO4 Total Import (MW);NO4 Total Net Position (MW)
10.12.2025 23:00:00;10.12.2025 23:15:00;0;0;90.7;0;0;246.3;0;0;90.7;246.3;155.6
10.12.2025 23:15:00;10.12.2025 23:30:00;0;0;337.7;0;0;587.6;0;0;337.7;587.6;249.9
10.12.2025 23:30:00;10.12.2025 23:45:00;0;0;517.6;0;0;817.3;0;0;517.6;817.3;299.7
10.12.2025 23:45:00;11.12.2025 00:00:00;0;0;604;0;0;921.3;0;0;604;921.3;317.3
11.12.2025 00:00:00;11.12.2025 00:15:00;0;0;841.6;0;0;508.6;0;0;841.6;508.6;-333
11.12.2025 00:15:00;11.12.2025 00:30:00;0;0;1051.5;0;0;772.9;0;0;1051.5;772.9;-278.6
11.12.2025 00:30:00;11.12.2025 00:45:00;0;0;1098.7;0;0;870;0;0;1098.7;870;-228.7
11.12.2025 00:45:00;11.12.2025 01:00:00;0;0;1014.4;0;0;685.9;0;0;1014.4;685.9;-328.5
11.12.2025 01:00:00;11.12.2025 01:15:00;0;0;1077.5;0;0;749.4;0;0;1077.5;749.4;-328.1
11.12.2025 01:15:00;11.12.2025 01:30:00;0;0;1069.2;0;0;687.1;0;0;1069.2;687.1;-382.1
11.12.2025 01:30:00;11.12.2025 01:45:00;0;0;1108;0;0;735.9;0;0;1108;735.9;-372.1
11.12.2025 01:45:00;11.12.2025 02:00:00;0;0;1079.7;0;0;648.8;0;0;1079.7;648.8;-430.9
11.12.2025 02:00:00;11.12.2025 02:15:00;0;0;476;0;0;9.5;0;0;476;9.5;-466.5
11.12.2025 02:15:00;11.12.2025 02:30:00;0;0;528.5;0;0;0;0;0;528.5;0;-528.5
11.12.2025 02:30:00;11.12.2025 02:45:00;0;0;561.9;0;0;0;0;0;561.9;0;-561.9
11.12.2025 02:45:00;11.12.2025 03:00:00;0;0;582.9;0;0;0;0;0;582.9;0;-582.9
11.12.2025 03:00:00;11.12.2025 03:15:00;0;0;405.2;0;0;0;0;0;405.2;0;-405.2
11.12.2025 03:15:00;11.12.2025 03:30:00;0;0;429.8;0;0;0;0;0;429.8;0;-429.8
11.12.2025 03:30:00;11.12.2025 03:45:00;0;0;464;0;0;0;0;0;464;0;-464
11.12.2025 03:45:00;11.12.2025 04:00:00;0;0;497.8;0;0;0;0;0;497.8;0;-497.8
11.12.2025 04:00:00;11.12.2025 04:15:00;0;0;322.5;0;0;0;0;0;322.5;0;-322.5
11.12.2025 04:15:00;11.12.2025 04:30:00;0;0;412.3;0;0;0;0;0;412.3;0;-412.3
11.12.2025 04:30:00;11.12.2025 04:45:00;0;0;431.2;0;0;0;0;0;431.2;0;-431.2
11.12.2025 04:45:00;11.12.2025 05:00:00;0;0;474.4;0;0;0;0;0;474.4;0;-474.4
11.12.2025 05:00:00;11.12.2025 05:15:00;0;0;316.3;0;0;22.9;0;0;316.3;22.9;-293.4
11.12.2025 05:15:00;11.12.2025 05:30:00;0;0;462.9;0;0;11.2;0;0;462.9;11.2;-451.7
11.12.2025 05:30:00;11.12.2025 05:45:00;0;0;618;0;0;0;0;0;618;0;-618
11.12.2025 05:45:00;11.12.2025 06:00:00;0;0;789.1;0;0;0;0;0;789.1;0;-789.1
11.12.2025 06:00:00;11.12.2025 06:15:00;0;0;881.2;0;0;345.8;0;0;881.2;345.8;-535.4
11.12.2025 06:15:00;11.12.2025 06:30:00;0;0;1066.6;0;0;268.6;0;0;1066.6;268.6;-798
11.12.2025 06:30:00;11.12.2025 06:45:00;0;0;1117.8;0;0;172.8;0;0;1117.8;172.8;-945
11.12.2025 06:45:00;11.12.2025 07:00:00;0;0;1158.5;0;0;120.6;0;0;1158.5;120.6;-1037.9
11.12.2025 07:00:00;11.12.2025 07:15:00;0;0;907.8;0;0;240.7;0;0;907.8;240.7;-667.1
11.12.2025 07:15:00;11.12.2025 07:30:00;0;0;949.9;0;0;209.9;0;0;949.9;209.9;-740
11.12.2025 07:30:00;11.12.2025 07:45:00;0;0;994.5;0;0;161.6;0;0;994.5;161.6;-832.9
11.12.2025 07:45:00;11.12.2025 08:00:00;0;0;993.4;0;0;163.1;0;0;993.4;163.1;-830.3
11.12.2025 08:00:00;11.12.2025 08:15:00;0;0;1054.3;0;0;142.9;0;0;1054.3;142.9;-911.4
11.12.2025 08:15:00;11.12.2025 08:30:00;0;0;1068.1;0;0;140.1;0;0;1068.1;140.1;-928
11.12.2025 08:30:00;11.12.2025 08:45:00;0;0;1066.8;0;0;129.7;0;0;1066.8;129.7;-937.1
11.12.2025 08:45:00;11.12.2025 09:00:00;0;0;1073.6;0;0;132.9;0;0;1073.6;132.9;-940.7
11.12.2025 09:00:00;11.12.2025 09:15:00;0;0;1205.3;0;0;229.9;0;0;1205.3;229.9;-975.4
11.12.2025 09:15:00;11.12.2025 09:30:00;0;0;1215;0;0;244;0;0;1215;244;-971
11.12.2025 09:30:00;11.12.2025 09:45:00;0;0;1214.6;0;0;242.6;0;0;1214.6;242.6;-972
11.12.2025 09:45:00;11.12.2025 10:00:00;0;0;1197.4;0;0;224.7;0;0;1197.4;224.7;-972.7
11.12.2025 10:00:00;11.12.2025 10:15:00;0;0;1175.4;0;0;222.3;0;0;1175.4;222.3;-953.1
11.12.2025 10:15:00;11.12.2025 10:30:00;0;0;1175.1;0;0;228.5;0;0;1175.1;228.5;-946.6
11.12.2025 10:30:00;11.12.2025 10:45:00;0;0;1195.5;0;0;251.4;0;0;1195.5;251.4;-944.1
11.12.2025 10:45:00;11.12.2025 11:00:00;0;0;1210.1;0;0;270.7;0;0;1210.1;270.7;-939.4
11.12.2025 11:00:00;11.12.2025 11:15:00;0;0;1093.4;0;0;228.9;0;0;1093.4;228.9;-864.5
11.12.2025 11:15:00;11.12.2025 11:30:00;0;0;1111.4;0;0;204.9;0;0;1111.4;204.9;-906.5
11.12.2025 11:30:00;11.12.2025 11:45:00;0;0;1118;0;0;282.6;0;0;1118;282.6;-835.4
11.12.2025 11:45:00;11.12.2025 12:00:00;0;0;1126.6;0;0;252;0;0;1126.6;252;-874.6
11.12.2025 12:00:00;11.12.2025 12:15:00;0;0;1132.5;0;0;237;0;0;1132.5;237;-895.5
11.12.2025 12:15:00;11.12.2025 12:30:00;0;0;1130.5;0;0;225.7;0;0;1130.5;225.7;-904.8
11.12.2025 12:30:00;11.12.2025 12:45:00;0;0;1129.9;0;0;225.9;0;0;1129.9;225.9;-904
11.12.2025 12:45:00;11.12.2025 13:00:00;0;0;1128.1;0;0;235.6;0;0;1128.1;235.6;-892.5
11.12.2025 13:00:00;11.12.2025 13:15:00;0;0;1119.1;0;0;311.3;0;0;1119.1;311.3;-807.8
11.12.2025 13:15:00;11.12.2025 13:30:00;0;0;1119;0;0;307.4;0;0;1119;307.4;-811.6
11.12.2025 13:30:00;11.12.2025 13:45:00;0;0;1129.4;0;0;247.3;0;0;1129.4;247.3;-882.1
11.12.2025 13:45:00;11.12.2025 14:00:00;0;0;1109;0;0;202.7;0;0;1109;202.7;-906.3
11.12.2025 14:00:00;11.12.2025 14:15:00;0;0;1242.1;0;0;304.9;0;0;1242.1;304.9;-937.2
11.12.2025 14:15:00;11.12.2025 14:30:00;0;0;1216;0;0;267.3;0;0;1216;267.3;-948.7
11.12.2025 14:30:00;11.12.2025 14:45:00;0;0;1220.1;0;0;252.5;0;0;1220.1;252.5;-967.6
11.12.2025 14:45:00;11.12.2025 15:00:00;0;0;1217.9;0;0;250.1;0;0;1217.9;250.1;-967.8
11.12.2025 15:00:00;11.12.2025 15:15:00;0;0;1230.5;0;0;316.3;0;0;1230.5;316.3;-914.2
11.12.2025 15:15:00;11.12.2025 15:30:00;0;0;1175.7;0;0;262.5;0;0;1175.7;262.5;-913.2
11.12.2025 15:30:00;11.12.2025 15:45:00;0;0;1166.4;0;0;246.8;0;0;1166.4;246.8;-919.6
11.12.2025 15:45:00;11.12.2025 16:00:00;0;0;1186.4;0;0;263.6;0;0;1186.4;263.6;-922.8
11.12.2025 16:00:00;11.12.2025 16:15:00;0;0;1110.3;0;0;210;0;0;1110.3;210;-900.3
11.12.2025 16:15:00;11.12.2025 16:30:00;0;0;1105;0;0;193.7;0;0;1105;193.7;-911.3
11.12.2025 16:30:00;11.12.2025 16:45:00;0;0;1095.6;0;0;178.2;0;0;1095.6;178.2;-917.4
11.12.2025 16:45:00;11.12.2025 17:00:00;0;0;1090.3;0;0;166.4;0;0;1090.3;166.4;-923.9
11.12.2025 17:00:00;11.12.2025 17:15:00;0;0;1082;0;0;152.1;0;0;1082;152.1;-929.9
11.12.2025 17:15:00;11.12.2025 17:30:00;0;0;1078.1;0;0;146.1;0;0;1078.1;146.1;-932
11.12.2025 17:30:00;11.12.2025 17:45:00;0;0;1083.1;0;0;145;0;0;1083.1;145;-938.1
11.12.2025 17:45:00;11.12.2025 18:00:00;0;0;1086.5;0;0;143.2;0;0;1086.5;143.2;-943.3
11.12.2025 18:00:00;11.12.2025 18:15:00;0;0;1065.5;0;0;142.6;0;0;1065.5;142.6;-922.9
11.12.2025 18:15:00;11.12.2025 18:30:00;0;0;1073.3;0;0;150;0;0;1073.3;150;-923.3
11.12.2025 18:30:00;11.12.2025 18:45:00;0;0;1097.2;0;0;176;0;0;1097.2;176;-921.2
11.12.2025 18:45:00;11.12.2025 19:00:00;0;0;1117.6;0;0;197.1;0;0;1117.6;197.1;-920.5
11.12.2025 19:00:00;11.12.2025 19:15:00;0;0;1043.4;0;0;173.6;0;0;1043.4;173.6;-869.8
11.12.2025 19:15:00;11.12.2025 19:30:00;0;0;1060.1;0;0;192.3;0;0;1060.1;192.3;-867.8
11.12.2025 19:30:00;11.12.2025 19:45:00;0;0;1038;0;0;174.3;0;0;1038;174.3;-863.7
11.12.2025 19:45:00;11.12.2025 20:00:00;0;0;1070.1;0;0;207.6;0;0;1070.1;207.6;-862.5
11.12.2025 20:00:00;11.12.2025 20:15:00;0;0;1078.1;0;0;228.7;0;0;1078.1;228.7;-849.4
11.12.2025 20:15:00;11.12.2025 20:30:00;0;0;1118.9;0;0;271.5;0;0;1118.9;271.5;-847.4
11.12.2025 20:30:00;11.12.2025 20:45:00;0;0;1173.2;0;0;328;0;0;1173.2;328;-845.2
11.12.2025 20:45:00;11.12.2025 21:00:00;0;0;1221.7;0;0;378.4;0;0;1221.7;378.4;-843.3
11.12.2025 21:00:00;11.12.2025 21:15:00;0;0;1206.8;0;0;256.7;0;0;1206.8;256.7;-950.1
11.12.2025 21:15:00;11.12.2025 21:30:00;0;0;1205.4;0;0;259.4;0;0;1205.4;259.4;-946
11.12.2025 21:30:00;11.12.2025 21:45:00;0;0;1201.7;0;0;266.4;0;0;1201.7;266.4;-935.3
11.12.2025 21:45:00;11.12.2025 22:00:00;0;0;1176.7;0;0;318.1;0;0;1176.7;318.1;-858.6
11.12.2025 22:00:00;11.12.2025 22:15:00;0;0;1099.2;0;0;191.2;0;0;1099.2;191.2;-908
11.12.2025 22:15:00;11.12.2025 22:30:00;0;0;1067.8;0;0;247.7;0;0;1067.8;247.7;-820.1
11.12.2025 22:30:00;11.12.2025 22:45:00;0;0;1024.4;0;0;330.9;0;0;1024.4;330.9;-693.5
11.12.2025 22:45:00;11.12.2025 23:00:00;0;0;1000.3;0;0;382;0;0;1000.3;382;-618.3
11.12.2025 23:00:00;11.12.2025 23:15:00;0;0;848.5;0;0;332.4;0;0;848.5;332.4;-516.1
11.12.2025 23:15:00;11.12.2025 23:30:00;0;0;831.9;0;0;359.2;0;0;831.9;359.2;-472.7
11.12.2025 23:30:00;11.12.2025 23:45:00;0;0;813.3;0;0;399.3;0;0;813.3;399.3;-414
11.12.2025 23:45:00;12.12.2025 00:00:00;0;0;794.7;0;0;435.6;0;0;794.7;435.6;-359.1
12.12.2025 00:00:00;12.12.2025 00:15:00;0;0;926.6;0;0;69;0;0;926.6;69;-857.6
12.12.2025 00:15:00;12.12.2025 00:30:00;0;0;940.1;0;0;9.9;0;0;940.1;9.9;-930.2
12.12.2025 00:30:00;12.12.2025 00:45:00;0;0;908.1;0;0;52.8;0;0;908.1;52.8;-855.3
12.12.2025 00:45:00;12.12.2025 01:00:00;0;0;892.7;0;0;80;0;0;892.7;80;-812.7
12.12.2025 01:00:00;12.12.2025 01:15:00;0;0;931.4;0;0;0;0;0;931.4;0;-931.4
12.12.2025 01:15:00;12.12.2025 01:30:00;0;0;867;0;0;0;0;0;867;0;-867
12.12.2025 01:30:00;12.12.2025 01:45:00;0;0;846.8;0;0;0;0;0;846.8;0;-846.8
12.12.2025 01:45:00;12.12.2025 02:00:00;0;0;795.1;0;0;0;0;0;795.1;0;-795.1
12.12.2025 02:00:00;12.12.2025 02:15:00;0;0;823.9;0;0;0;0;0;823.9;0;-823.9
12.12.2025 02:15:00;12.12.2025 02:30:00;0;0;833.4;0;0;0;0;0;833.4;0;-833.4
12.12.2025 02:30:00;12.12.2025 02:45:00;0;0;865.3;0;0;0;8.9;0;874.2;0;-874.2
12.12.2025 02:45:00;12.12.2025 03:00:00;0;0;836.4;0;0;0;2.7;0;839.1;0;-839.1
12.12.2025 03:00:00;12.12.2025 03:15:00;0;0;915.2;0;0;0;116.7;0;1031.9;0;-1031.9
12.12.2025 03:15:00;12.12.2025 03:30:00;0;0;881.9;0;0;0;113.3;0;995.2;0;-995.2
12.12.2025 03:30:00;12.12.2025 03:45:00;0;0;857.3;0;0;0;173.6;0;1030.9;0;-1030.9
12.12.2025 03:45:00;12.12.2025 04:00:00;0;0;831.7;0;0;0;247.9;0;1079.6;0;-1079.6
12.12.2025 04:00:00;12.12.2025 04:15:00;0;0;887.3;0;0;15.3;0;0;887.3;15.3;-872
12.12.2025 04:15:00;12.12.2025 04:30:00;0;0;900.4;0;0;0;17.6;0;918;0;-918
12.12.2025 04:30:00;12.12.2025 04:45:00;0;0;799.2;0;0;0;195.6;0;994.8;0;-994.8
12.12.2025 04:45:00;12.12.2025 05:00:00;0;0;646.9;0;0;0;441.5;0;1088.4;0;-1088.4
12.12.2025 05:00:00;12.12.2025 05:15:00;0;0;581.2;0;0;0;388;0;969.2;0;-969.2
12.12.2025 05:15:00;12.12.2025 05:30:00;0;0;325.4;0;0;0;773.6;0;1099;0;-1099
12.12.2025 05:30:00;12.12.2025 05:45:00;0;0;54.5;0;0;0;1104.4;0;1158.9;0;-1158.9
12.12.2025 05:45:00;12.12.2025 06:00:00;0;0;0;0;0;0;1232.9;0;1232.9;0;-1232.9
12.12.2025 06:00:00;12.12.2025 06:15:00;0;0;0;0;0;0;982.2;0;982.2;0;-982.2
12.12.2025 06:15:00;12.12.2025 06:30:00;0;0;0;0;0;0;1063.3;0;1063.3;0;-1063.3
12.12.2025 06:30:00;12.12.2025 06:45:00;0;0;0;0;0;0;1174.9;0;1174.9;0;-1174.9
12.12.2025 06:45:00;12.12.2025 07:00:00;0;0;0;0;0;0;1174;0;1174;0;-1174
12.12.2025 07:00:00;12.12.2025 07:15:00;0;0;0;0;0;0;1015.4;0;1015.4;0;-1015.4
12.12.2025 07:15:00;12.12.2025 07:30:00;0;0;0;0;0;0;1069;0;1069;0;-1069
12.12.2025 07:30:00;12.12.2025 07:45:00;0;0;0;0;0;0;1080.7;0;1080.7;0;-1080.7
12.12.2025 07:45:00;12.12.2025 08:00:00;0;0;0;0;0;0;1066.9;0;1066.9;0;-1066.9
12.12.2025 08:00:00;12.12.2025 08:15:00;0;0;0;0;0;0;1028.1;0;1028.1;0;-1028.1
12.12.2025 08:15:00;12.12.2025 08:30:00;0;0;0;0;0;0;1033.5;0;1033.5;0;-1033.5
12.12.2025 08:30:00;12.12.2025 08:45:00;0;0;0;0;0;0;1028.9;0;1028.9;0;-1028.9
12.12.2025 08:45:00;12.12.2025 09:00:00;0;0;0;0;0;0;1032.6;0;1032.6;0;-1032.6
12.12.2025 09:00:00;12.12.2025 09:15:00;0;0;0;0;0;0;1014.1;0;1014.1;0;-1014.1
12.12.2025 09:15:00;12.12.2025 09:30:00;0;0;0;0;0;0;1020;0;1020;0;-1020
12.12.2025 09:30:00;12.12.2025 09:45:00;0;0;0;0;0;0;1026.9;0;1026.9;0;-1026.9
12.12.2025 09:45:00;12.12.2025 10:00:00;0;0;0;0;0;0;1033.2;0;1033.2;0;-1033.2
12.12.2025 10:00:00;12.12.2025 10:15:00;0;0;0;0;0;0;1034.5;0;1034.5;0;-1034.5
12.12.2025 10:15:00;12.12.2025 10:30:00;0;0;0;0;0;0;1032.2;0;1032.2;0;-1032.2
12.12.2025 10:30:00;12.12.2025 10:45:00;0;0;0;0;0;0;1037.9;0;1037.9;0;-1037.9
12.12.2025 10:45:00;12.12.2025 11:00:00;0;0;0;0;0;0;1038.6;0;1038.6;0;-1038.6
12.12.2025 11:00:00;12.12.2025 11:15:00;0;0;0;0;0;0;1043.2;0;1043.2;0;-1043.2
12.12.2025 11:15:00;12.12.2025 11:30:00;0;0;0;0;0;0;1042.9;0;1042.9;0;-1042.9
12.12.2025 11:30:00;12.12.2025 11:45:00;0;0;0;0;0;0;1044.7;0;1044.7;0;-1044.7
12.12.2025 11:45:00;12.12.2025 12:00:00;0;0;0;0;0;0;1041.5;0;1041.5;0;-1041.5
12.12.2025 12:00:00;12.12.2025 12:15:00;0;0;0;0;0;0;1056.3;0;1056.3;0;-1056.3
12.12.2025 12:15:00;12.12.2025 12:30:00;0;0;0;0;0;0;1062.6;0;1062.6;0;-1062.6
12.12.2025 12:30:00;12.12.2025 12:45:00;0;0;0;0;0;0;1066.7;0;1066.7;0;-1066.7
12.12.2025 12:45:00;12.12.2025 13:00:00;0;0;0;0;0;0;1051.7;0;1051.7;0;-1051.7
12.12.2025 13:00:00;12.12.2025 13:15:00;0;0;0;0;0;0;970.2;0;970.2;0;-970.2
12.12.2025 13:15:00;12.12.2025 13:30:00;0;0;0;0;0;0;970.3;0;970.3;0;-970.3
12.12.2025 13:30:00;12.12.2025 13:45:00;0;0;0;0;0;0;947.8;0;947.8;0;-947.8
12.12.2025 13:45:00;12.12.2025 14:00:00;0;0;0;0;0;0;935.9;0;935.9;0;-935.9
12.12.2025 14:00:00;12.12.2025 14:15:00;0;0;0;0;0;0;739.4;0;739.4;0;-739.4
12.12.2025 14:15:00;12.12.2025 14:30:00;0;0;0;0;0;0;734.3;0;734.3;0;-734.3
12.12.2025 14:30:00;12.12.2025 14:45:00;0;0;0;0;0;0;714.1;0;714.1;0;-714.1
12.12.2025 14:45:00;12.12.2025 15:00:00;0;0;0;0;0;0;727.7;0;727.7;0;-727.7
12.12.2025 15:00:00;12.12.2025 15:15:00;0;0;0;0;0;0;683.1;0;683.1;0;-683.1
12.12.2025 15:15:00;12.12.2025 15:30:00;0;0;0;0;0;0;666.1;0;666.1;0;-666.1
12.12.2025 15:30:00;12.12.2025 15:45:00;0;0;0;0;0;0;673.3;0;673.3;0;-673.3
12.12.2025 15:45:00;12.12.2025 16:00:00;0;0;0;0;0;0;669;0;669;0;-669
12.12.2025 16:00:00;12.12.2025 16:15:00;0;0;0;0;0;0;478.6;0;478.6;0;-478.6
12.12.2025 16:15:00;12.12.2025 16:30:00;0;0;0;0;0;0;420.5;0;420.5;0;-420.5
12.12.2025 16:30:00;12.12.2025 16:45:00;0;0;0;0;0;0;375;0;375;0;-375
12.12.2025 16:45:00;12.12.2025 17:00:00;0;0;0;0;0;0;340.8;0;340.8;0;-340.8
12.12.2025 17:00:00;12.12.2025 17:15:00;0;0;0;0;0;0;190.8;0;190.8;0;-190.8
12.12.2025 17:15:00;12.12.2025 17:30:00;0;0;0;0;0;0;174.8;0;174.8;0;-174.8
12.12.2025 17:30:00;12.12.2025 17:45:00;0;0;0;0;0;0;148;0;148;0;-148
12.12.2025 17:45:00;12.12.2025 18:00:00;0;0;0;0;0;0;119.8;0;119.8;0;-119.8
12.12.2025 18:00:00;12.12.2025 18:15:00;0;0;0;0;0;0;137.1;0;137.1;0;-137.1
12.12.2025 18:15:00;12.12.2025 18:30:00;0;0;0;0;0;0;91.9;0;91.9;0;-91.9
12.12.2025 18:30:00;12.12.2025 18:45:00;0;0;0;0;0;0;54.2;0;54.2;0;-54.2
12.12.2025 18:45:00;12.12.2025 19:00:00;0;0;0;0;0;0;36.5;0;36.5;0;-36.5
12.12.2025 19:00:00;12.12.2025 19:15:00;0;0;0;0;138.8;0;518.2;0;657;0;-657
12.12.2025 19:15:00;12.12.2025 19:30:00;0;0;0;0;181.2;0;434.2;0;615.4;0;-615.4
12.12.2025 19:30:00;12.12.2025 19:45:00;0;0;0;0;180;0;424;0;604;0;-604
12.12.2025 19:45:00;12.12.2025 20:00:00;0;0;0;0;188.3;0;406.8;0;595.1;0;-595.1
12.12.2025 20:00:00;12.12.2025 20:15:00;0;0;0;0;0;0;670;0;670;0;-670
12.12.2025 20:15:00;12.12.2025 20:30:00;0;0;0;0;0;0;678.6;0;678.6;0;-678.6
12.12.2025 20:30:00;12.12.2025 20:45:00;0;0;0;0;0;0;666.9;0;666.9;0;-666.9
12.12.2025 20:45:00;12.12.2025 21:00:00;0;0;0;0;0;0;674.6;0;674.6;0;-674.6
12.12.2025 21:00:00;12.12.2025 21:15:00;0;0;0;0;0;0;677.6;0;677.6;0;-677.6
12.12.2025 21:15:00;12.12.2025 21:30:00;0;0;0;0;0;0;635.8;0;635.8;0;-635.8
12.12.2025 21:30:00;12.12.2025 21:45:00;0;0;0;0;6.3;0;636.3;0;642.6;0;-642.6
12.12.2025 21:45:00;12.12.2025 22:00:00;0;0;0;0;6.7;0;656.2;0;662.9;0;-662.9
12.12.2025 22:00:00;12.12.2025 22:15:00;0;0;0;0;116;0;504.8;0;620.8;0;-620.8
12.12.2025 22:15:00;12.12.2025 22:30:00;0;0;0;0;123.4;0;508.3;0;631.7;0;-631.7
12.12.2025 22:30:00;12.12.2025 22:45:00;0;0;0;0;117.4;0;529.7;0;647.1;0;-647.1
12.12.2025 22:45:00;12.12.2025 23:00:00;0;0;0;0;123.1;0;531.9;0;655;0;-655
12.12.2025 23:00:00;12.12.2025 23:15:00;0;0;0;0;304.7;0;263.7;0;568.4;0;-568.4
