Delivery Start (CET);Delivery End (CET);FI Volume (MW);NO3 Volume (MW);NO4 Volume (MW);SE1 Volume (MW)
17.10.2022 00:00:00;17.10.2022 01:00:00;7597;2854;2244;1234
17.10.2022 01:00:00;17.10.2022 02:00:00;7458;2798;2220;1164
17.10.2022 02:00:00;17.10.2022 03:00:00;7466;2910;2240;976
17.10.2022 03:00:00;17.10.2022 04:00:00;7484;2941;2198;970
17.10.2022 04:00:00;17.10.2022 05:00:00;7700;2855;2204;1010
17.10.2022 05:00:00;17.10.2022 06:00:00;8298;2933;2265;1031
17.10.2022 06:00:00;17.10.2022 07:00:00;8803;3055;2332;1228
17.10.2022 07:00:00;17.10.2022 08:00:00;8890;3426;2430;1439
17.10.2022 08:00:00;17.10.2022 09:00:00;8921;3488;2368;1335
17.10.2022 09:00:00;17.10.2022 10:00:00;8909;3591;2299;1380
17.10.2022 10:00:00;17.10.2022 11:00:00;8989;3453;2418;1296
17.10.2022 11:00:00;17.10.2022 12:00:00;9076;3289;2376;881
17.10.2022 12:00:00;17.10.2022 13:00:00;9025;3281;2393;983
17.10.2022 13:00:00;17.10.2022 14:00:00;8909;3377;2478;926
17.10.2022 14:00:00;17.10.2022 15:00:00;8743;3358;2462;1119
17.10.2022 15:00:00;17.10.2022 16:00:00;8682;3274;2474;1214
17.10.2022 16:00:00;17.10.2022 17:00:00;8676;3264;2479;891
17.10.2022 17:00:00;17.10.2022 18:00:00;8900;3214;2455;1060
17.10.2022 18:00:00;17.10.2022 19:00:00;9027;3294;2425;1076
17.10.2022 19:00:00;17.10.2022 20:00:00;8965;3316;2457;1244
17.10.2022 20:00:00;17.10.2022 21:00:00;8742;3321;2402;1197
17.10.2022 21:00:00;17.10.2022 22:00:00;8802;3318;2377;1268
17.10.2022 22:00:00;17.10.2022 23:00:00;8478;3201;2401;1196
17.10.2022 23:00:00;18.10.2022 00:00:00;8134;3050;2318;1157
18.10.2022 00:00:00;18.10.2022 01:00:00;7944;2961;2308;1317
18.10.2022 01:00:00;18.10.2022 02:00:00;7746;2944;2282;1150
18.10.2022 02:00:00;18.10.2022 03:00:00;7671;2896;2310;1028
18.10.2022 03:00:00;18.10.2022 04:00:00;7683;2878;2266;884
18.10.2022 04:00:00;18.10.2022 05:00:00;7929;2871;2228;928
18.10.2022 05:00:00;18.10.2022 06:00:00;8534;2847;2295;1091
18.10.2022 06:00:00;18.10.2022 07:00:00;8884;3068;2344;1127
18.10.2022 07:00:00;18.10.2022 08:00:00;8954;3350;2452;1284
18.10.2022 08:00:00;18.10.2022 09:00:00;9033;3343;2567;1323
18.10.2022 09:00:00;18.10.2022 10:00:00;9024;3282;2587;1170
18.10.2022 10:00:00;18.10.2022 11:00:00;9078;3067;2515;1131
18.10.2022 11:00:00;18.10.2022 12:00:00;9000;3257;2537;1315
18.10.2022 12:00:00;18.10.2022 13:00:00;8916;3313;2507;1403
18.10.2022 13:00:00;18.10.2022 14:00:00;8915;3303;2480;1267
18.10.2022 14:00:00;18.10.2022 15:00:00;8825;3291;2454;1282
18.10.2022 15:00:00;18.10.2022 16:00:00;8849;3247;2458;1168
18.10.2022 16:00:00;18.10.2022 17:00:00;8969;3204;2464;1347
18.10.2022 17:00:00;18.10.2022 18:00:00;9138;3333;2441;1386
18.10.2022 18:00:00;18.10.2022 19:00:00;9254;3301;2468;1048
18.10.2022 19:00:00;18.10.2022 20:00:00;9109;3307;2511;1077
18.10.2022 20:00:00;18.10.2022 21:00:00;8892;3338;2457;1313
18.10.2022 21:00:00;18.10.2022 22:00:00;8981;3312;2476;1301
18.10.2022 22:00:00;18.10.2022 23:00:00;8833;3231;2425;1151
18.10.2022 23:00:00;19.10.2022 00:00:00;8507;3131;2369;1092
19.10.2022 00:00:00;19.10.2022 01:00:00;8282;2948;2243;1196
19.10.2022 01:00:00;19.10.2022 02:00:00;8152;2865;2142;1238
19.10.2022 02:00:00;19.10.2022 03:00:00;8075;2967;2070;1303
19.10.2022 03:00:00;19.10.2022 04:00:00;8119;2825;2140;1266
19.10.2022 04:00:00;19.10.2022 05:00:00;8392;2829;2136;1072
19.10.2022 05:00:00;19.10.2022 06:00:00;8981;2963;2254;1112
19.10.2022 06:00:00;19.10.2022 07:00:00;9413;3144;2379;1155
19.10.2022 07:00:00;19.10.2022 08:00:00;9427;3382;2527;1034
19.10.2022 08:00:00;19.10.2022 09:00:00;9407;3412;2494;1018
19.10.2022 09:00:00;19.10.2022 10:00:00;9377;3461;2534;1159
19.10.2022 10:00:00;19.10.2022 11:00:00;9263;3478;2524;1123
19.10.2022 11:00:00;19.10.2022 12:00:00;9242;3410;2415;1124
19.10.2022 12:00:00;19.10.2022 13:00:00;9064;3321;2205;1220
19.10.2022 13:00:00;19.10.2022 14:00:00;9124;3250;2311;1179
19.10.2022 14:00:00;19.10.2022 15:00:00;9024;3307;2285;1119
19.10.2022 15:00:00;19.10.2022 16:00:00;9047;3365;2309;1172
19.10.2022 16:00:00;19.10.2022 17:00:00;9132;3311;2272;1138
19.10.2022 17:00:00;19.10.2022 18:00:00;9475;3346;2245;1301
19.10.2022 18:00:00;19.10.2022 19:00:00;9716;3398;2272;1327
19.10.2022 19:00:00;19.10.2022 20:00:00;9545;3331;2245;1238
19.10.2022 20:00:00;19.10.2022 21:00:00;9071;3257;2254;1206
19.10.2022 21:00:00;19.10.2022 22:00:00;9030;3190;2223;1212
19.10.2022 22:00:00;19.10.2022 23:00:00;8927;3177;2218;1172
19.10.2022 23:00:00;20.10.2022 00:00:00;8576;3089;2265;1107
20.10.2022 00:00:00;20.10.2022 01:00:00;8343;2989;2208;1061
20.10.2022 01:00:00;20.10.2022 02:00:00;8136;2939;2129;1113
20.10.2022 02:00:00;20.10.2022 03:00:00;8090;2926;2123;1326
20.10.2022 03:00:00;20.10.2022 04:00:00;8171;2931;2196;1121
20.10.2022 04:00:00;20.10.2022 05:00:00;8368;2949;2200;1226
20.10.2022 05:00:00;20.10.2022 06:00:00;8908;3032;2240;1326
20.10.2022 06:00:00;20.10.2022 07:00:00;9411;3216;2304;1402
20.10.2022 07:00:00;20.10.2022 08:00:00;9371;3430;2378;1384
20.10.2022 08:00:00;20.10.2022 09:00:00;9262;3428;2387;1420
20.10.2022 09:00:00;20.10.2022 10:00:00;9132;3469;2391;1532
20.10.2022 10:00:00;20.10.2022 11:00:00;9088;3442;2344;1504
20.10.2022 11:00:00;20.10.2022 12:00:00;9045;3366;2366;1328
20.10.2022 12:00:00;20.10.2022 13:00:00;8902;3373;2395;1312
20.10.2022 13:00:00;20.10.2022 14:00:00;8868;3373;2364;1278
20.10.2022 14:00:00;20.10.2022 15:00:00;8831;3342;2388;1221
20.10.2022 15:00:00;20.10.2022 16:00:00;8818;3338;2404;1195
20.10.2022 16:00:00;20.10.2022 17:00:00;8922;3362;2420;1228
20.10.2022 17:00:00;20.10.2022 18:00:00;9244;3356;2408;1238
20.10.2022 18:00:00;20.10.2022 19:00:00;9355;3392;2477;1337
20.10.2022 19:00:00;20.10.2022 20:00:00;9269;3411;2485;1346
20.10.2022 20:00:00;20.10.2022 21:00:00;8959;3402;2520;1301
20.10.2022 21:00:00;20.10.2022 22:00:00;8896;3376;2493;1245
20.10.2022 22:00:00;20.10.2022 23:00:00;8684;3337;2436;1315
20.10.2022 23:00:00;21.10.2022 00:00:00;8295;3273;2395;1327
21.10.2022 00:00:00;21.10.2022 01:00:00;8022;3205;2385;1143
21.10.2022 01:00:00;21.10.2022 02:00:00;7906;3106;2268;1162
21.10.2022 02:00:00;21.10.2022 03:00:00;7827;3054;2279;1225
21.10.2022 03:00:00;21.10.2022 04:00:00;7864;3091;2305;1148
21.10.2022 04:00:00;21.10.2022 05:00:00;8075;3073;2230;1185
21.10.2022 05:00:00;21.10.2022 06:00:00;8807;3074;2223;1141
21.10.2022 06:00:00;21.10.2022 07:00:00;9211;3254;2317;1219
21.10.2022 07:00:00;21.10.2022 08:00:00;9232;3564;2513;1232
21.10.2022 08:00:00;21.10.2022 09:00:00;9239;3557;2590;1242
21.10.2022 09:00:00;21.10.2022 10:00:00;9267;3591;2623;1228
21.10.2022 10:00:00;21.10.2022 11:00:00;9145;3609;2616;1228
21.10.2022 11:00:00;21.10.2022 12:00:00;9034;3597;2567;1260
21.10.2022 12:00:00;21.10.2022 13:00:00;8919;3539;2557;1287
21.10.2022 13:00:00;21.10.2022 14:00:00;8845;3410;2476;1213
21.10.2022 14:00:00;21.10.2022 15:00:00;8823;3310;2519;1253
21.10.2022 15:00:00;21.10.2022 16:00:00;8811;3300;2497;1275
21.10.2022 16:00:00;21.10.2022 17:00:00;8952;3163;2504;1263
21.10.2022 17:00:00;21.10.2022 18:00:00;9320;3221;2472;1260
21.10.2022 18:00:00;21.10.2022 19:00:00;9324;3281;2487;1292
21.10.2022 19:00:00;21.10.2022 20:00:00;9148;3228;2504;1307
21.10.2022 20:00:00;21.10.2022 21:00:00;8723;3284;2568;1282
21.10.2022 21:00:00;21.10.2022 22:00:00;8737;3289;2611;1301
21.10.2022 22:00:00;21.10.2022 23:00:00;8524;3190;2574;1287
21.10.2022 23:00:00;22.10.2022 00:00:00;8241;3182;2490;1062
22.10.2022 00:00:00;22.10.2022 01:00:00;7925;3036;2416;1064
22.10.2022 01:00:00;22.10.2022 02:00:00;7808;3057;2387;1088
22.10.2022 02:00:00;22.10.2022 03:00:00;7773;2993;2298;1006
22.10.2022 03:00:00;22.10.2022 04:00:00;7755;2922;2360;863
22.10.2022 04:00:00;22.10.2022 05:00:00;7878;2833;2382;1046
22.10.2022 05:00:00;22.10.2022 06:00:00;8086;2836;2325;1222
22.10.2022 06:00:00;22.10.2022 07:00:00;8187;2917;2300;1275
22.10.2022 07:00:00;22.10.2022 08:00:00;8226;3008;2313;1285
22.10.2022 08:00:00;22.10.2022 09:00:00;8313;3137;2378;1210
22.10.2022 09:00:00;22.10.2022 10:00:00;8441;3232;2390;1251
22.10.2022 10:00:00;22.10.2022 11:00:00;8556;3251;2429;1348
22.10.2022 11:00:00;22.10.2022 12:00:00;8542;3345;2417;1390
22.10.2022 12:00:00;22.10.2022 13:00:00;8539;3331;2459;1127
22.10.2022 13:00:00;22.10.2022 14:00:00;8505;3283;2427;1229
22.10.2022 14:00:00;22.10.2022 15:00:00;8429;3272;2320;1317
22.10.2022 15:00:00;22.10.2022 16:00:00;8529;3191;2343;1217
22.10.2022 16:00:00;22.10.2022 17:00:00;8706;3121;2323;1109
22.10.2022 17:00:00;22.10.2022 18:00:00;9110;3152;2376;1066
22.10.2022 18:00:00;22.10.2022 19:00:00;9068;3219;2500;1101
22.10.2022 19:00:00;22.10.2022 20:00:00;8796;3219;2527;1100
22.10.2022 20:00:00;22.10.2022 21:00:00;8657;3144;2595;1112
22.10.2022 21:00:00;22.10.2022 22:00:00;8787;3066;2647;1180
22.10.2022 22:00:00;22.10.2022 23:00:00;8551;3037;2633;1164
22.10.2022 23:00:00;23.10.2022 00:00:00;8245;3065;2618;1053
23.10.2022 00:00:00;23.10.2022 01:00:00;7881;3016;2543;1052
23.10.2022 01:00:00;23.10.2022 02:00:00;7762;2989;2495;1177
23.10.2022 02:00:00;23.10.2022 03:00:00;7706;2873;2455;1150
23.10.2022 03:00:00;23.10.2022 04:00:00;7652;2871;2418;1101
23.10.2022 04:00:00;23.10.2022 05:00:00;7700;2864;2397;1044
23.10.2022 05:00:00;23.10.2022 06:00:00;7894;2850;2501;981
23.10.2022 06:00:00;23.10.2022 07:00:00;8076;2833;2449;1007
23.10.2022 07:00:00;23.10.2022 08:00:00;8129;2896;2464;1036
23.10.2022 08:00:00;23.10.2022 09:00:00;8282;3014;2445;1072
23.10.2022 09:00:00;23.10.2022 10:00:00;8351;3094;2509;1191
23.10.2022 10:00:00;23.10.2022 11:00:00;8441;3207;2480;1169
23.10.2022 11:00:00;23.10.2022 12:00:00;8376;3235;2500;1112
23.10.2022 12:00:00;23.10.2022 13:00:00;8258;3231;2478;1133
23.10.2022 13:00:00;23.10.2022 14:00:00;8284;3152;2535;1091
23.10.2022 14:00:00;23.10.2022 15:00:00;8318;3153;2540;1230
23.10.2022 15:00:00;23.10.2022 16:00:00;8429;3131;2547;1362
23.10.2022 16:00:00;23.10.2022 17:00:00;8566;3106;2584;1359
23.10.2022 17:00:00;23.10.2022 18:00:00;9010;3169;2595;1255
23.10.2022 18:00:00;23.10.2022 19:00:00;9088;3211;2686;1235
23.10.2022 19:00:00;23.10.2022 20:00:00;8949;3148;2703;1168
23.10.2022 20:00:00;23.10.2022 21:00:00;8726;3172;2589;1205
23.10.2022 21:00:00;23.10.2022 22:00:00;8929;3141;2595;1139
23.10.2022 22:00:00;23.10.2022 23:00:00;8935;3140;2633;1149
23.10.2022 23:00:00;24.10.2022 00:00:00;8656;3114;2605;1133
24.10.2022 00:00:00;24.10.2022 01:00:00;8441;3064;2522;1037
24.10.2022 01:00:00;24.10.2022 02:00:00;8336;3014;2470;1158
24.10.2022 02:00:00;24.10.2022 03:00:00;8280;2949;2424;1277
24.10.2022 03:00:00;24.10.2022 04:00:00;8418;2991;2444;1270
24.10.2022 04:00:00;24.10.2022 05:00:00;8708;2989;2480;1314
24.10.2022 05:00:00;24.10.2022 06:00:00;9266;3037;2430;1375
24.10.2022 06:00:00;24.10.2022 07:00:00;9811;3332;2631;1329
24.10.2022 07:00:00;24.10.2022 08:00:00;9880;3531;2740;1413
24.10.2022 08:00:00;24.10.2022 09:00:00;9891;3468;2727;1394
24.10.2022 09:00:00;24.10.2022 10:00:00;9866;3462;2707;1427
24.10.2022 10:00:00;24.10.2022 11:00:00;9685;3363;2710;1480
24.10.2022 11:00:00;24.10.2022 12:00:00;9526;3345;2638;1377
24.10.2022 12:00:00;24.10.2022 13:00:00;9366;3230;2646;1372
24.10.2022 13:00:00;24.10.2022 14:00:00;9209;3165;2569;1308
24.10.2022 14:00:00;24.10.2022 15:00:00;9053;3146;2698;1281
24.10.2022 15:00:00;24.10.2022 16:00:00;9149;3152;2624;1270
24.10.2022 16:00:00;24.10.2022 17:00:00;9274;3170;2613;1411
24.10.2022 17:00:00;24.10.2022 18:00:00;9642;3252;2632;1501
24.10.2022 18:00:00;24.10.2022 19:00:00;9824;3369;2619;1481
24.10.2022 19:00:00;24.10.2022 20:00:00;9630;3366;2548;1276
24.10.2022 20:00:00;24.10.2022 21:00:00;9348;3361;2517;1320
24.10.2022 21:00:00;24.10.2022 22:00:00;9386;3323;2461;1284
24.10.2022 22:00:00;24.10.2022 23:00:00;9241;3217;2400;1146
24.10.2022 23:00:00;25.10.2022 00:00:00;8925;3073;2366;1168
25.10.2022 00:00:00;25.10.2022 01:00:00;8722;2940;2309;1191
25.10.2022 01:00:00;25.10.2022 02:00:00;8659;2899;2285;1252
25.10.2022 02:00:00;25.10.2022 03:00:00;8602;2828;2352;1112
25.10.2022 03:00:00;25.10.2022 04:00:00;8608;2781;2286;1206
25.10.2022 04:00:00;25.10.2022 05:00:00;8861;2819;1975;1203
25.10.2022 05:00:00;25.10.2022 06:00:00;9512;2946;1983;1259
25.10.2022 06:00:00;25.10.2022 07:00:00;9929;3149;2137;1308
25.10.2022 07:00:00;25.10.2022 08:00:00;9958;3358;2614;1288
25.10.2022 08:00:00;25.10.2022 09:00:00;9916;3305;2618;1331
25.10.2022 09:00:00;25.10.2022 10:00:00;9844;3306;2614;1305
25.10.2022 10:00:00;25.10.2022 11:00:00;9806;3254;2583;1274
25.10.2022 11:00:00;25.10.2022 12:00:00;9754;3273;2506;1304
25.10.2022 12:00:00;25.10.2022 13:00:00;9677;3367;2493;1377
25.10.2022 13:00:00;25.10.2022 14:00:00;9537;3292;2545;1356
25.10.2022 14:00:00;25.10.2022 15:00:00;9518;3193;2613;1419
25.10.2022 15:00:00;25.10.2022 16:00:00;9552;3225;2660;1382
25.10.2022 16:00:00;25.10.2022 17:00:00;9757;3218;2738;1303
25.10.2022 17:00:00;25.10.2022 18:00:00;9893;3163;2730;1197
25.10.2022 18:00:00;25.10.2022 19:00:00;9820;3128;2701;1300
25.10.2022 19:00:00;25.10.2022 20:00:00;9639;3117;2685;1363
25.10.2022 20:00:00;25.10.2022 21:00:00;9312;3229;2670;1400
25.10.2022 21:00:00;25.10.2022 22:00:00;9372;3210;2673;1430
25.10.2022 22:00:00;25.10.2022 23:00:00;9073;3057;2632;1165
25.10.2022 23:00:00;26.10.2022 00:00:00;8650;2913;2567;1035
26.10.2022 00:00:00;26.10.2022 01:00:00;8279;2894;2512;1041
26.10.2022 01:00:00;26.10.2022 02:00:00;8118;2802;2402;1041
26.10.2022 02:00:00;26.10.2022 03:00:00;7981;2707;2360;1051
26.10.2022 03:00:00;26.10.2022 04:00:00;7961;2650;2335;1082
26.10.2022 04:00:00;26.10.2022 05:00:00;8196;2599;2325;1091
26.10.2022 05:00:00;26.10.2022 06:00:00;8839;2666;2406;1179
26.10.2022 06:00:00;26.10.2022 07:00:00;9242;2924;2447;1316
26.10.2022 07:00:00;26.10.2022 08:00:00;9360;3133;2575;1355
26.10.2022 08:00:00;26.10.2022 09:00:00;9294;3146;2599;1421
26.10.2022 09:00:00;26.10.2022 10:00:00;9266;3025;2562;1398
26.10.2022 10:00:00;26.10.2022 11:00:00;9312;3026;2585;1263
26.10.2022 11:00:00;26.10.2022 12:00:00;9251;2917;2584;1163
26.10.2022 12:00:00;26.10.2022 13:00:00;9187;2733;2496;1112
26.10.2022 13:00:00;26.10.2022 14:00:00;9071;2704;2575;1211
26.10.2022 14:00:00;26.10.2022 15:00:00;8954;2757;2569;1225
26.10.2022 15:00:00;26.10.2022 16:00:00;8909;2793;2623;1205
26.10.2022 16:00:00;26.10.2022 17:00:00;9027;2867;2615;1212
26.10.2022 17:00:00;26.10.2022 18:00:00;9246;3047;2629;1250
26.10.2022 18:00:00;26.10.2022 19:00:00;9297;3127;2606;1249
26.10.2022 19:00:00;26.10.2022 20:00:00;9112;3188;2552;1298
26.10.2022 20:00:00;26.10.2022 21:00:00;8775;3114;2564;1344
26.10.2022 21:00:00;26.10.2022 22:00:00;8800;3017;2587;1314
26.10.2022 22:00:00;26.10.2022 23:00:00;8557;2927;2528;1237
26.10.2022 23:00:00;27.10.2022 00:00:00;8191;2856;2450;1157
27.10.2022 00:00:00;27.10.2022 01:00:00;7898;2833;2359;1171
27.10.2022 01:00:00;27.10.2022 02:00:00;7863;2827;2298;1134
27.10.2022 02:00:00;27.10.2022 03:00:00;7899;2779;2257;1111
27.10.2022 03:00:00;27.10.2022 04:00:00;7948;2647;2281;1091
27.10.2022 04:00:00;27.10.2022 05:00:00;8064;2465;2293;1099
27.10.2022 05:00:00;27.10.2022 06:00:00;8680;2463;2330;1048
27.10.2022 06:00:00;27.10.2022 07:00:00;9190;2689;2427;1145
27.10.2022 07:00:00;27.10.2022 08:00:00;9365;2842;2548;1181
27.10.2022 08:00:00;27.10.2022 09:00:00;9333;2886;2603;1106
27.10.2022 09:00:00;27.10.2022 10:00:00;9362;2914;2645;1079
27.10.2022 10:00:00;27.10.2022 11:00:00;9434;2948;2633;1103
27.10.2022 11:00:00;27.10.2022 12:00:00;9389;3058;2640;1137
27.10.2022 12:00:00;27.10.2022 13:00:00;9370;3199;2587;1128
27.10.2022 13:00:00;27.10.2022 14:00:00;9370;3237;2599;1154
27.10.2022 14:00:00;27.10.2022 15:00:00;9285;3124;2531;1190
27.10.2022 15:00:00;27.10.2022 16:00:00;9201;3255;2413;1223
27.10.2022 16:00:00;27.10.2022 17:00:00;9381;3130;2312;1265
27.10.2022 17:00:00;27.10.2022 18:00:00;9544;3422;2293;1257
27.10.2022 18:00:00;27.10.2022 19:00:00;9583;3372;2344;1221
27.10.2022 19:00:00;27.10.2022 20:00:00;9192;3299;2393;1275
27.10.2022 20:00:00;27.10.2022 21:00:00;8961;3159;2433;965
27.10.2022 21:00:00;27.10.2022 22:00:00;8887;2865;2474;843
27.10.2022 22:00:00;27.10.2022 23:00:00;8631;2935;2426;944
27.10.2022 23:00:00;28.10.2022 00:00:00;8369;2639;2348;728
28.10.2022 00:00:00;28.10.2022 01:00:00;8183;2834;2328;830
28.10.2022 01:00:00;28.10.2022 02:00:00;8017;2965;2344;1171
28.10.2022 02:00:00;28.10.2022 03:00:00;7947;2817;2382;1363
28.10.2022 03:00:00;28.10.2022 04:00:00;7988;2774;2222;930
28.10.2022 04:00:00;28.10.2022 05:00:00;8237;2821;2239;705
28.10.2022 05:00:00;28.10.2022 06:00:00;8710;2767;2407;1001
28.10.2022 06:00:00;28.10.2022 07:00:00;9174;2895;2468;1151
28.10.2022 07:00:00;28.10.2022 08:00:00;9290;3130;2469;915
28.10.2022 08:00:00;28.10.2022 09:00:00;9356;3076;2500;1021
28.10.2022 09:00:00;28.10.2022 10:00:00;9375;3074;2459;1302
28.10.2022 10:00:00;28.10.2022 11:00:00;9492;3080;2444;1159
28.10.2022 11:00:00;28.10.2022 12:00:00;9368;2992;2415;998
28.10.2022 12:00:00;28.10.2022 13:00:00;9297;2925;2400;1142
28.10.2022 13:00:00;28.10.2022 14:00:00;9262;3021;2380;1245
28.10.2022 14:00:00;28.10.2022 15:00:00;9210;3098;2392;1269
28.10.2022 15:00:00;28.10.2022 16:00:00;9157;3134;2342;1200
28.10.2022 16:00:00;28.10.2022 17:00:00;9292;3115;2435;1194
28.10.2022 17:00:00;28.10.2022 18:00:00;9306;3047;2456;1193
28.10.2022 18:00:00;28.10.2022 19:00:00;9203;3153;2431;1193
28.10.2022 19:00:00;28.10.2022 20:00:00;9004;3116;2368;1215
28.10.2022 20:00:00;28.10.2022 21:00:00;8643;3037;2401;1115
28.10.2022 21:00:00;28.10.2022 22:00:00;8636;3001;2310;1101
28.10.2022 22:00:00;28.10.2022 23:00:00;8472;2867;2257;952
28.10.2022 23:00:00;29.10.2022 00:00:00;8137;2772;2229;1099
29.10.2022 00:00:00;29.10.2022 01:00:00;7848;2494;2218;1296
29.10.2022 01:00:00;29.10.2022 02:00:00;7721;2307;2144;1370
29.10.2022 02:00:00;29.10.2022 03:00:00;7669;2495;2255;1332
29.10.2022 03:00:00;29.10.2022 04:00:00;7641;2353;2162;967
29.10.2022 04:00:00;29.10.2022 05:00:00;7718;2540;2125;895
29.10.2022 05:00:00;29.10.2022 06:00:00;7940;3010;2241;1114
29.10.2022 06:00:00;29.10.2022 07:00:00;8135;2922;2209;1052
29.10.2022 07:00:00;29.10.2022 08:00:00;8245;2615;2223;1187
29.10.2022 08:00:00;29.10.2022 09:00:00;8277;2659;2241;1243
29.10.2022 09:00:00;29.10.2022 10:00:00;8272;2781;2368;1371
29.10.2022 10:00:00;29.10.2022 11:00:00;8327;2907;2378;1396
29.10.2022 11:00:00;29.10.2022 12:00:00;8393;2929;2086;1401
29.10.2022 12:00:00;29.10.2022 13:00:00;8415;2849;2179;1071
29.10.2022 13:00:00;29.10.2022 14:00:00;8400;2819;2398;1149
29.10.2022 14:00:00;29.10.2022 15:00:00;8419;2965;2414;1194
29.10.2022 15:00:00;29.10.2022 16:00:00;8411;2858;2461;1150
29.10.2022 16:00:00;29.10.2022 17:00:00;8536;2856;2454;1263
29.10.2022 17:00:00;29.10.2022 18:00:00;8738;2723;2479;1297
29.10.2022 18:00:00;29.10.2022 19:00:00;8686;2676;2541;1351
29.10.2022 19:00:00;29.10.2022 20:00:00;8345;2777;2443;1215
29.10.2022 20:00:00;29.10.2022 21:00:00;7970;2819;2498;1232
29.10.2022 21:00:00;29.10.2022 22:00:00;8160;2702;2521;1226
29.10.2022 22:00:00;29.10.2022 23:00:00;8021;2719;2486;1181
29.10.2022 23:00:00;30.10.2022 00:00:00;7757;2796;2416;1251
30.10.2022 00:00:00;30.10.2022 01:00:00;7552;2783;2389;1385
30.10.2022 01:00:00;30.10.2022 02:00:00;7412;2841;2453;1261
30.10.2022 02:00:00;30.10.2022 02:00:00;7332;2766;2429;1163
30.10.2022 02:00:00;30.10.2022 03:00:00;7301;2768;2334;1061
30.10.2022 03:00:00;30.10.2022 04:00:00;7366;2768;2334;1114
30.10.2022 04:00:00;30.10.2022 05:00:00;7586;2682;2251;1271
30.10.2022 05:00:00;30.10.2022 06:00:00;7935;2659;2270;1028
30.10.2022 06:00:00;30.10.2022 07:00:00;7979;2687;2294;826
30.10.2022 07:00:00;30.10.2022 08:00:00;8196;2781;2352;885
30.10.2022 08:00:00;30.10.2022 09:00:00;8401;2852;2410;1071
30.10.2022 09:00:00;30.10.2022 10:00:00;8664;3033;2420;1186
30.10.2022 10:00:00;30.10.2022 11:00:00;8810;3137;2505;1159
30.10.2022 11:00:00;30.10.2022 12:00:00;8853;3150;2584;1284
30.10.2022 12:00:00;30.10.2022 13:00:00;8754;3019;2618;1281
30.10.2022 13:00:00;30.10.2022 14:00:00;8711;2997;2559;1296
30.10.2022 14:00:00;30.10.2022 15:00:00;8758;3048;2486;1292
30.10.2022 15:00:00;30.10.2022 16:00:00;8837;3174;2513;1235
30.10.2022 16:00:00;30.10.2022 17:00:00;9293;3141;2624;1131
30.10.2022 17:00:00;30.10.2022 18:00:00;9324;3200;2650;1165
30.10.2022 18:00:00;30.10.2022 19:00:00;9220;3166;2689;1265
30.10.2022 19:00:00;30.10.2022 20:00:00;9015;3196;2739;1385
30.10.2022 20:00:00;30.10.2022 21:00:00;8697;3101;2667;1456
30.10.2022 21:00:00;30.10.2022 22:00:00;8985;3105;2579;1367
30.10.2022 22:00:00;30.10.2022 23:00:00;8931;3136;2561;1361
30.10.2022 23:00:00;31.10.2022 00:00:00;8742;3129;2528;1236
31.10.2022 00:00:00;31.10.2022 01:00:00;8418;2941;2436;1171
31.10.2022 01:00:00;31.10.2022 02:00:00;8337;2896;2419;1194
31.10.2022 02:00:00;31.10.2022 03:00:00;8359;2816;2414;1146
31.10.2022 03:00:00;31.10.2022 04:00:00;8483;2747;2359;1069
31.10.2022 04:00:00;31.10.2022 05:00:00;8765;2722;2371;1019
31.10.2022 05:00:00;31.10.2022 06:00:00;9422;2841;2437;1001
31.10.2022 06:00:00;31.10.2022 07:00:00;9670;3041;2516;1173
31.10.2022 07:00:00;31.10.2022 08:00:00;9813;3133;2602;963
31.10.2022 08:00:00;31.10.2022 09:00:00;9863;3203;2593;1135
31.10.2022 09:00:00;31.10.2022 10:00:00;9700;3238;2640;1530
31.10.2022 10:00:00;31.10.2022 11:00:00;9655;3179;2615;1362
31.10.2022 11:00:00;31.10.2022 12:00:00;9510;3188;2671;1265
31.10.2022 12:00:00;31.10.2022 13:00:00;9464;3132;2626;1242
31.10.2022 13:00:00;31.10.2022 14:00:00;9401;3047;2613;1300
31.10.2022 14:00:00;31.10.2022 15:00:00;9290;3169;2597;1264
31.10.2022 15:00:00;31.10.2022 16:00:00;9457;3195;2586;1284
31.10.2022 16:00:00;31.10.2022 17:00:00;9638;3172;2605;1118
31.10.2022 17:00:00;31.10.2022 18:00:00;9585;3076;2497;990
31.10.2022 18:00:00;31.10.2022 19:00:00;9520;3013;2510;1300
31.10.2022 19:00:00;31.10.2022 20:00:00;9314;3125;2496;1412
31.10.2022 20:00:00;31.10.2022 21:00:00;8927;3097;2514;1261
31.10.2022 21:00:00;31.10.2022 22:00:00;9039;3071;2507;1132
31.10.2022 22:00:00;31.10.2022 23:00:00;8774;2951;2416;1012
31.10.2022 23:00:00;01.11.2022 00:00:00;8483;2855;2314;1087
01.11.2022 00:00:00;01.11.2022 01:00:00;8284;2887;2273;1232
01.11.2022 01:00:00;01.11.2022 02:00:00;8116;2871;2145;1317
01.11.2022 02:00:00;01.11.2022 03:00:00;8038;2939;2155;1131
01.11.2022 03:00:00;01.11.2022 04:00:00;8027;2963;2174;1177
01.11.2022 04:00:00;01.11.2022 05:00:00;8252;3015;2225;1243
01.11.2022 05:00:00;01.11.2022 06:00:00;8880;3012;2296;1329
