Delivery Start (CET);Delivery End (CET);Price (NOK)
17.11.2022 01:00:00;17.11.2022 02:00:00;289.71
17.11.2022 02:00:00;17.11.2022 03:00:00;186.27
17.11.2022 03:00:00;17.11.2022 04:00:00;175.28
17.11.2022 04:00:00;17.11.2022 05:00:00;170.72
17.11.2022 05:00:00;17.11.2022 06:00:00;217.47
17.11.2022 06:00:00;17.11.2022 07:00:00;519.2
17.11.2022 07:00:00;17.11.2022 08:00:00;715
17.11.2022 08:00:00;17.11.2022 09:00:00;973.83
17.11.2022 09:00:00;17.11.2022 10:00:00;922.52
17.11.2022 10:00:00;17.11.2022 11:00:00;790.67
17.11.2022 11:00:00;17.11.2022 12:00:00;725.37
17.11.2022 12:00:00;17.11.2022 13:00:00;703.5
17.11.2022 13:00:00;17.11.2022 14:00:00;705.78
17.11.2022 14:00:00;17.11.2022 15:00:00;724.54
17.11.2022 15:00:00;17.11.2022 16:00:00;848.61
17.11.2022 16:00:00;17.11.2022 17:00:00;878.26
17.11.2022 17:00:00;17.11.2022 18:00:00;936.2
17.11.2022 18:00:00;17.11.2022 19:00:00;772.74
17.11.2022 19:00:00;17.11.2022 20:00:00;559.32
17.11.2022 20:00:00;17.11.2022 21:00:00;530.81
17.11.2022 21:00:00;17.11.2022 22:00:00;502.31
17.11.2022 22:00:00;17.11.2022 23:00:00;502.93
17.11.2022 23:00:00;18.11.2022 00:00:00;373.67
18.11.2022 00:00:00;18.11.2022 01:00:00;785.14
18.11.2022 01:00:00;18.11.2022 02:00:00;710.25
18.11.2022 02:00:00;18.11.2022 03:00:00;659.58
18.11.2022 03:00:00;18.11.2022 04:00:00;654.86
18.11.2022 04:00:00;18.11.2022 05:00:00;765.53
18.11.2022 05:00:00;18.11.2022 06:00:00;901.99
18.11.2022 06:00:00;18.11.2022 07:00:00;1081.05
18.11.2022 07:00:00;18.11.2022 08:00:00;1258.22
18.11.2022 08:00:00;18.11.2022 09:00:00;1368.04
18.11.2022 09:00:00;18.11.2022 10:00:00;1391.96
18.11.2022 10:00:00;18.11.2022 11:00:00;1333.85
18.11.2022 11:00:00;18.11.2022 12:00:00;1258.74
18.11.2022 12:00:00;18.11.2022 13:00:00;1209.13
18.11.2022 13:00:00;18.11.2022 14:00:00;1166.02
18.11.2022 14:00:00;18.11.2022 15:00:00;1173.78
18.11.2022 15:00:00;18.11.2022 16:00:00;1283.81
18.11.2022 16:00:00;18.11.2022 17:00:00;1460.25
18.11.2022 17:00:00;18.11.2022 18:00:00;1582.66
18.11.2022 18:00:00;18.11.2022 19:00:00;1605
18.11.2022 19:00:00;18.11.2022 20:00:00;1339.09
18.11.2022 20:00:00;18.11.2022 21:00:00;1205.14
18.11.2022 21:00:00;18.11.2022 22:00:00;1257.9
18.11.2022 22:00:00;18.11.2022 23:00:00;1139.58
18.11.2022 23:00:00;19.11.2022 00:00:00;1048.74
19.11.2022 00:00:00;19.11.2022 01:00:00;1235.56
19.11.2022 01:00:00;19.11.2022 02:00:00;1184.28
19.11.2022 02:00:00;19.11.2022 03:00:00;1207.03
19.11.2022 03:00:00;19.11.2022 04:00:00;1206.82
19.11.2022 04:00:00;19.11.2022 05:00:00;1205.88
19.11.2022 05:00:00;19.11.2022 06:00:00;1257.58
19.11.2022 06:00:00;19.11.2022 07:00:00;1269.86
19.11.2022 07:00:00;19.11.2022 08:00:00;1466.08
19.11.2022 08:00:00;19.11.2022 09:00:00;1653.5
19.11.2022 09:00:00;19.11.2022 10:00:00;1757.85
19.11.2022 10:00:00;19.11.2022 11:00:00;1805.78
19.11.2022 11:00:00;19.11.2022 12:00:00;1927.23
19.11.2022 12:00:00;19.11.2022 13:00:00;1887.58
19.11.2022 13:00:00;19.11.2022 14:00:00;1886.85
19.11.2022 14:00:00;19.11.2022 15:00:00;1995.71
19.11.2022 15:00:00;19.11.2022 16:00:00;2030.11
19.11.2022 16:00:00;19.11.2022 17:00:00;2079.51
19.11.2022 17:00:00;19.11.2022 18:00:00;2133.52
19.11.2022 18:00:00;19.11.2022 19:00:00;2091.57
19.11.2022 19:00:00;19.11.2022 20:00:00;2028.22
19.11.2022 20:00:00;19.11.2022 21:00:00;1887.27
19.11.2022 21:00:00;19.11.2022 22:00:00;1770.23
19.11.2022 22:00:00;19.11.2022 23:00:00;1713.38
19.11.2022 23:00:00;20.11.2022 00:00:00;1720.62
20.11.2022 00:00:00;20.11.2022 01:00:00;1785.82
20.11.2022 01:00:00;20.11.2022 02:00:00;1579.1
20.11.2022 02:00:00;20.11.2022 03:00:00;1480.8
20.11.2022 03:00:00;20.11.2022 04:00:00;1428.17
20.11.2022 04:00:00;20.11.2022 05:00:00;1404.07
20.11.2022 05:00:00;20.11.2022 06:00:00;1421.01
20.11.2022 06:00:00;20.11.2022 07:00:00;1421.54
20.11.2022 07:00:00;20.11.2022 08:00:00;1512.79
20.11.2022 08:00:00;20.11.2022 09:00:00;1541.21
20.11.2022 09:00:00;20.11.2022 10:00:00;1577.84
20.11.2022 10:00:00;20.11.2022 11:00:00;1660.15
20.11.2022 11:00:00;20.11.2022 12:00:00;1732.77
20.11.2022 12:00:00;20.11.2022 13:00:00;1694.78
20.11.2022 13:00:00;20.11.2022 14:00:00;1746.24
20.11.2022 14:00:00;20.11.2022 15:00:00;1752.14
20.11.2022 15:00:00;20.11.2022 16:00:00;1821.61
20.11.2022 16:00:00;20.11.2022 17:00:00;1922.33
20.11.2022 17:00:00;20.11.2022 18:00:00;2030.74
20.11.2022 18:00:00;20.11.2022 19:00:00;2064.74
20.11.2022 19:00:00;20.11.2022 20:00:00;1960.64
20.11.2022 20:00:00;20.11.2022 21:00:00;1832.66
20.11.2022 21:00:00;20.11.2022 22:00:00;1754.77
20.11.2022 22:00:00;20.11.2022 23:00:00;1699.83
20.11.2022 23:00:00;21.11.2022 00:00:00;1578.47
21.11.2022 00:00:00;21.11.2022 01:00:00;1402.59
21.11.2022 01:00:00;21.11.2022 02:00:00;1396.49
21.11.2022 02:00:00;21.11.2022 03:00:00;1481.96
21.11.2022 03:00:00;21.11.2022 04:00:00;1468.59
21.11.2022 04:00:00;21.11.2022 05:00:00;1577.73
21.11.2022 05:00:00;21.11.2022 06:00:00;1714.98
21.11.2022 06:00:00;21.11.2022 07:00:00;2046.32
21.11.2022 07:00:00;21.11.2022 08:00:00;2631.42
21.11.2022 08:00:00;21.11.2022 09:00:00;3431.65
21.11.2022 09:00:00;21.11.2022 10:00:00;3318.72
21.11.2022 10:00:00;21.11.2022 11:00:00;3156.84
21.11.2022 11:00:00;21.11.2022 12:00:00;3157.05
21.11.2022 12:00:00;21.11.2022 13:00:00;2776.35
21.11.2022 13:00:00;21.11.2022 14:00:00;2866.55
21.11.2022 14:00:00;21.11.2022 15:00:00;2909.6
21.11.2022 15:00:00;21.11.2022 16:00:00;2794.45
21.11.2022 16:00:00;21.11.2022 17:00:00;3126.95
21.11.2022 17:00:00;21.11.2022 18:00:00;3535.22
21.11.2022 18:00:00;21.11.2022 19:00:00;3263.99
21.11.2022 19:00:00;21.11.2022 20:00:00;2250.4
21.11.2022 20:00:00;21.11.2022 21:00:00;2156.31
21.11.2022 21:00:00;21.11.2022 22:00:00;1958.85
21.11.2022 22:00:00;21.11.2022 23:00:00;1778.56
21.11.2022 23:00:00;22.11.2022 00:00:00;1538.69
22.11.2022 00:00:00;22.11.2022 01:00:00;1281.8
22.11.2022 01:00:00;22.11.2022 02:00:00;1176.3
22.11.2022 02:00:00;22.11.2022 03:00:00;1036.47
22.11.2022 03:00:00;22.11.2022 04:00:00;879
22.11.2022 04:00:00;22.11.2022 05:00:00;962.56
22.11.2022 05:00:00;22.11.2022 06:00:00;1164.23
22.11.2022 06:00:00;22.11.2022 07:00:00;1594.96
22.11.2022 07:00:00;22.11.2022 08:00:00;2012.78
22.11.2022 08:00:00;22.11.2022 09:00:00;2137.39
22.11.2022 09:00:00;22.11.2022 10:00:00;2204.05
22.11.2022 10:00:00;22.11.2022 11:00:00;2309.56
22.11.2022 11:00:00;22.11.2022 12:00:00;2362.47
22.11.2022 12:00:00;22.11.2022 13:00:00;2199.12
22.11.2022 13:00:00;22.11.2022 14:00:00;2224.1
22.11.2022 14:00:00;22.11.2022 15:00:00;2263.47
22.11.2022 15:00:00;22.11.2022 16:00:00;2398.16
22.11.2022 16:00:00;22.11.2022 17:00:00;2185.47
22.11.2022 17:00:00;22.11.2022 18:00:00;2173.82
22.11.2022 18:00:00;22.11.2022 19:00:00;2047
22.11.2022 19:00:00;22.11.2022 20:00:00;1937.19
22.11.2022 20:00:00;22.11.2022 21:00:00;1757.26
22.11.2022 21:00:00;22.11.2022 22:00:00;1632.75
22.11.2022 22:00:00;22.11.2022 23:00:00;1573.65
22.11.2022 23:00:00;23.11.2022 00:00:00;1363.27
23.11.2022 00:00:00;23.11.2022 01:00:00;1249.7
23.11.2022 01:00:00;23.11.2022 02:00:00;1212.01
23.11.2022 02:00:00;23.11.2022 03:00:00;1156.46
23.11.2022 03:00:00;23.11.2022 04:00:00;1116.57
23.11.2022 04:00:00;23.11.2022 05:00:00;1148.42
23.11.2022 05:00:00;23.11.2022 06:00:00;1304.32
23.11.2022 06:00:00;23.11.2022 07:00:00;1504.59
23.11.2022 07:00:00;23.11.2022 08:00:00;1566.31
23.11.2022 08:00:00;23.11.2022 09:00:00;1728.89
23.11.2022 09:00:00;23.11.2022 10:00:00;1830.07
23.11.2022 10:00:00;23.11.2022 11:00:00;1827.57
23.11.2022 11:00:00;23.11.2022 12:00:00;1774.42
23.11.2022 12:00:00;23.11.2022 13:00:00;1769.51
23.11.2022 13:00:00;23.11.2022 14:00:00;1688.27
23.11.2022 14:00:00;23.11.2022 15:00:00;1732.44
23.11.2022 15:00:00;23.11.2022 16:00:00;1806.89
23.11.2022 16:00:00;23.11.2022 17:00:00;1817.54
23.11.2022 17:00:00;23.11.2022 18:00:00;1874.97
23.11.2022 18:00:00;23.11.2022 19:00:00;1732.44
23.11.2022 19:00:00;23.11.2022 20:00:00;1628.54
23.11.2022 20:00:00;23.11.2022 21:00:00;1513.68
23.11.2022 21:00:00;23.11.2022 22:00:00;1457.5
23.11.2022 22:00:00;23.11.2022 23:00:00;1341.28
23.11.2022 23:00:00;24.11.2022 00:00:00;1151.13
24.11.2022 00:00:00;24.11.2022 01:00:00;1348.23
24.11.2022 01:00:00;24.11.2022 02:00:00;1210.2
24.11.2022 02:00:00;24.11.2022 03:00:00;1140.05
24.11.2022 03:00:00;24.11.2022 04:00:00;1105.17
24.11.2022 04:00:00;24.11.2022 05:00:00;1244.14
24.11.2022 05:00:00;24.11.2022 06:00:00;1555.28
24.11.2022 06:00:00;24.11.2022 07:00:00;1868.08
24.11.2022 07:00:00;24.11.2022 08:00:00;1960.86
24.11.2022 08:00:00;24.11.2022 09:00:00;2075.54
24.11.2022 09:00:00;24.11.2022 10:00:00;2219.17
24.11.2022 10:00:00;24.11.2022 11:00:00;2165.31
24.11.2022 11:00:00;24.11.2022 12:00:00;2087.06
24.11.2022 12:00:00;24.11.2022 13:00:00;2075.22
24.11.2022 13:00:00;24.11.2022 14:00:00;2072.63
24.11.2022 14:00:00;24.11.2022 15:00:00;2078.55
24.11.2022 15:00:00;24.11.2022 16:00:00;2090.38
24.11.2022 16:00:00;24.11.2022 17:00:00;2118.19
24.11.2022 17:00:00;24.11.2022 18:00:00;2174.13
24.11.2022 18:00:00;24.11.2022 19:00:00;2179.21
24.11.2022 19:00:00;24.11.2022 20:00:00;2100.13
24.11.2022 20:00:00;24.11.2022 21:00:00;1983.59
24.11.2022 21:00:00;24.11.2022 22:00:00;1914.26
24.11.2022 22:00:00;24.11.2022 23:00:00;1897.34
24.11.2022 23:00:00;25.11.2022 00:00:00;1699.22
25.11.2022 00:00:00;25.11.2022 01:00:00;1789
25.11.2022 01:00:00;25.11.2022 02:00:00;1647.96
25.11.2022 02:00:00;25.11.2022 03:00:00;1552.9
25.11.2022 03:00:00;25.11.2022 04:00:00;1462.6
25.11.2022 04:00:00;25.11.2022 05:00:00;1551.45
25.11.2022 05:00:00;25.11.2022 06:00:00;1808.26
25.11.2022 06:00:00;25.11.2022 07:00:00;1863.56
25.11.2022 07:00:00;25.11.2022 08:00:00;2054.62
25.11.2022 08:00:00;25.11.2022 09:00:00;2234.18
25.11.2022 09:00:00;25.11.2022 10:00:00;2381.54
25.11.2022 10:00:00;25.11.2022 11:00:00;2381.43
25.11.2022 11:00:00;25.11.2022 12:00:00;2312.57
25.11.2022 12:00:00;25.11.2022 13:00:00;2132.59
25.11.2022 13:00:00;25.11.2022 14:00:00;2262.86
25.11.2022 14:00:00;25.11.2022 15:00:00;2270.01
25.11.2022 15:00:00;25.11.2022 16:00:00;2293.21
25.11.2022 16:00:00;25.11.2022 17:00:00;2275.5
25.11.2022 17:00:00;25.11.2022 18:00:00;2332.25
25.11.2022 18:00:00;25.11.2022 19:00:00;2368.18
25.11.2022 19:00:00;25.11.2022 20:00:00;2346.12
25.11.2022 20:00:00;25.11.2022 21:00:00;2269.6
25.11.2022 21:00:00;25.11.2022 22:00:00;2243.29
25.11.2022 22:00:00;25.11.2022 23:00:00;2070.98
25.11.2022 23:00:00;26.11.2022 00:00:00;1930.77
26.11.2022 00:00:00;26.11.2022 01:00:00;2047.97
26.11.2022 01:00:00;26.11.2022 02:00:00;1957.09
26.11.2022 02:00:00;26.11.2022 03:00:00;1837.46
26.11.2022 03:00:00;26.11.2022 04:00:00;1740.81
26.11.2022 04:00:00;26.11.2022 05:00:00;1705.88
26.11.2022 05:00:00;26.11.2022 06:00:00;1737.62
26.11.2022 06:00:00;26.11.2022 07:00:00;1727.42
26.11.2022 07:00:00;26.11.2022 08:00:00;1839.21
26.11.2022 08:00:00;26.11.2022 09:00:00;1986.86
26.11.2022 09:00:00;26.11.2022 10:00:00;2112.88
26.11.2022 10:00:00;26.11.2022 11:00:00;2201.28
26.11.2022 11:00:00;26.11.2022 12:00:00;2193.66
26.11.2022 12:00:00;26.11.2022 13:00:00;2108.45
26.11.2022 13:00:00;26.11.2022 14:00:00;2047.45
26.11.2022 14:00:00;26.11.2022 15:00:00;2059.2
26.11.2022 15:00:00;26.11.2022 16:00:00;2069.29
26.11.2022 16:00:00;26.11.2022 17:00:00;2154.3
26.11.2022 17:00:00;26.11.2022 18:00:00;2223.03
26.11.2022 18:00:00;26.11.2022 19:00:00;2249.82
26.11.2022 19:00:00;26.11.2022 20:00:00;2091.45
26.11.2022 20:00:00;26.11.2022 21:00:00;1987.17
26.11.2022 21:00:00;26.11.2022 22:00:00;1898.36
26.11.2022 22:00:00;26.11.2022 23:00:00;1806.86
26.11.2022 23:00:00;27.11.2022 00:00:00;1637.26
27.11.2022 00:00:00;27.11.2022 01:00:00;1356.02
27.11.2022 01:00:00;27.11.2022 02:00:00;1263.14
27.11.2022 02:00:00;27.11.2022 03:00:00;1084.59
27.11.2022 03:00:00;27.11.2022 04:00:00;892.41
27.11.2022 04:00:00;27.11.2022 05:00:00;892.51
27.11.2022 05:00:00;27.11.2022 06:00:00;939.32
27.11.2022 06:00:00;27.11.2022 07:00:00;1167.25
27.11.2022 07:00:00;27.11.2022 08:00:00;1243.09
27.11.2022 08:00:00;27.11.2022 09:00:00;1308.29
27.11.2022 09:00:00;27.11.2022 10:00:00;1439.2
27.11.2022 10:00:00;27.11.2022 11:00:00;1436.1
27.11.2022 11:00:00;27.11.2022 12:00:00;1548
27.11.2022 12:00:00;27.11.2022 13:00:00;1469.37
27.11.2022 13:00:00;27.11.2022 14:00:00;1431.35
27.11.2022 14:00:00;27.11.2022 15:00:00;1480.12
27.11.2022 15:00:00;27.11.2022 16:00:00;1536.22
27.11.2022 16:00:00;27.11.2022 17:00:00;1562.47
27.11.2022 17:00:00;27.11.2022 18:00:00;1700.2
27.11.2022 18:00:00;27.11.2022 19:00:00;1713.32
27.11.2022 19:00:00;27.11.2022 20:00:00;1550.79
27.11.2022 20:00:00;27.11.2022 21:00:00;1475.88
27.11.2022 21:00:00;27.11.2022 22:00:00;1290.72
27.11.2022 22:00:00;27.11.2022 23:00:00;1204.34
27.11.2022 23:00:00;28.11.2022 00:00:00;972.49
28.11.2022 00:00:00;28.11.2022 01:00:00;1157.64
28.11.2022 01:00:00;28.11.2022 02:00:00;1173.04
28.11.2022 02:00:00;28.11.2022 03:00:00;1128.19
28.11.2022 03:00:00;28.11.2022 04:00:00;1055.76
28.11.2022 04:00:00;28.11.2022 05:00:00;1056.18
28.11.2022 05:00:00;28.11.2022 06:00:00;1210.34
28.11.2022 06:00:00;28.11.2022 07:00:00;1545.52
28.11.2022 07:00:00;28.11.2022 08:00:00;1953.65
28.11.2022 08:00:00;28.11.2022 09:00:00;2205.24
28.11.2022 09:00:00;28.11.2022 10:00:00;2223.33
28.11.2022 10:00:00;28.11.2022 11:00:00;2377.28
28.11.2022 11:00:00;28.11.2022 12:00:00;2410.55
28.11.2022 12:00:00;28.11.2022 13:00:00;2396.39
28.11.2022 13:00:00;28.11.2022 14:00:00;2405.69
28.11.2022 14:00:00;28.11.2022 15:00:00;2403.32
28.11.2022 15:00:00;28.11.2022 16:00:00;2414.17
28.11.2022 16:00:00;28.11.2022 17:00:00;2486.7
28.11.2022 17:00:00;28.11.2022 18:00:00;2495.38
28.11.2022 18:00:00;28.11.2022 19:00:00;2413.13
28.11.2022 19:00:00;28.11.2022 20:00:00;2245.33
28.11.2022 20:00:00;28.11.2022 21:00:00;2066.07
28.11.2022 21:00:00;28.11.2022 22:00:00;1983.3
28.11.2022 22:00:00;28.11.2022 23:00:00;1819.95
28.11.2022 23:00:00;29.11.2022 00:00:00;1625.49
29.11.2022 00:00:00;29.11.2022 01:00:00;2074.41
29.11.2022 01:00:00;29.11.2022 02:00:00;1998.75
29.11.2022 02:00:00;29.11.2022 03:00:00;2055.73
29.11.2022 03:00:00;29.11.2022 04:00:00;2065.07
29.11.2022 04:00:00;29.11.2022 05:00:00;2074.1
29.11.2022 05:00:00;29.11.2022 06:00:00;2238.1
29.11.2022 06:00:00;29.11.2022 07:00:00;2525.4
29.11.2022 07:00:00;29.11.2022 08:00:00;3528.04
29.11.2022 08:00:00;29.11.2022 09:00:00;3943.73
29.11.2022 09:00:00;29.11.2022 10:00:00;4034.97
29.11.2022 10:00:00;29.11.2022 11:00:00;4151.42
29.11.2022 11:00:00;29.11.2022 12:00:00;4193.05
29.11.2022 12:00:00;29.11.2022 13:00:00;4298.08
29.11.2022 13:00:00;29.11.2022 14:00:00;4299.12
29.11.2022 14:00:00;29.11.2022 15:00:00;4594.41
29.11.2022 15:00:00;29.11.2022 16:00:00;4670.6
29.11.2022 16:00:00;29.11.2022 17:00:00;4747.51
29.11.2022 17:00:00;29.11.2022 18:00:00;5188.94
29.11.2022 18:00:00;29.11.2022 19:00:00;4923.23
29.11.2022 19:00:00;29.11.2022 20:00:00;4669.77
29.11.2022 20:00:00;29.11.2022 21:00:00;4005.08
29.11.2022 21:00:00;29.11.2022 22:00:00;3365.4
29.11.2022 22:00:00;29.11.2022 23:00:00;3010.11
29.11.2022 23:00:00;30.11.2022 00:00:00;2595.56
30.11.2022 00:00:00;30.11.2022 01:00:00;2737.39
30.11.2022 01:00:00;30.11.2022 02:00:00;2652.35
30.11.2022 02:00:00;30.11.2022 03:00:00;2613.71
30.11.2022 03:00:00;30.11.2022 04:00:00;2591.91
30.11.2022 04:00:00;30.11.2022 05:00:00;2657.83
30.11.2022 05:00:00;30.11.2022 06:00:00;2738.94
30.11.2022 06:00:00;30.11.2022 07:00:00;3076.19
30.11.2022 07:00:00;30.11.2022 08:00:00;3927.17
30.11.2022 08:00:00;30.11.2022 09:00:00;4436.25
30.11.2022 09:00:00;30.11.2022 10:00:00;4649.62
30.11.2022 10:00:00;30.11.2022 11:00:00;4752.33
30.11.2022 11:00:00;30.11.2022 12:00:00;4621.83
30.11.2022 12:00:00;30.11.2022 13:00:00;4133.62
30.11.2022 13:00:00;30.11.2022 14:00:00;4235.39
30.11.2022 14:00:00;30.11.2022 15:00:00;4545.78
30.11.2022 15:00:00;30.11.2022 16:00:00;4236.01
30.11.2022 16:00:00;30.11.2022 17:00:00;4941.31
30.11.2022 17:00:00;30.11.2022 18:00:00;5165.63
30.11.2022 18:00:00;30.11.2022 19:00:00;5117.79
30.11.2022 19:00:00;30.11.2022 20:00:00;4752.64
30.11.2022 20:00:00;30.11.2022 21:00:00;3891.42
30.11.2022 21:00:00;30.11.2022 22:00:00;3490.73
30.11.2022 22:00:00;30.11.2022 23:00:00;3099.75
30.11.2022 23:00:00;01.12.2022 00:00:00;2743.07
01.12.2022 00:00:00;01.12.2022 01:00:00;2823.36
01.12.2022 01:00:00;01.12.2022 02:00:00;2770.89
01.12.2022 02:00:00;01.12.2022 03:00:00;2757.44
01.12.2022 03:00:00;01.12.2022 04:00:00;2715.03
01.12.2022 04:00:00;01.12.2022 05:00:00;2695.31
01.12.2022 05:00:00;01.12.2022 06:00:00;2829.01
01.12.2022 06:00:00;01.12.2022 07:00:00;3176.93
01.12.2022 07:00:00;01.12.2022 08:00:00;3942.48
01.12.2022 08:00:00;01.12.2022 09:00:00;4518.27
01.12.2022 09:00:00;01.12.2022 10:00:00;4620.65
01.12.2022 10:00:00;01.12.2022 11:00:00;4107.09
01.12.2022 11:00:00;01.12.2022 12:00:00;3770.07
01.12.2022 12:00:00;01.12.2022 13:00:00;3745.83
01.12.2022 13:00:00;01.12.2022 14:00:00;3813.3
01.12.2022 14:00:00;01.12.2022 15:00:00;4128.04
01.12.2022 15:00:00;01.12.2022 16:00:00;4352.83
01.12.2022 16:00:00;01.12.2022 17:00:00;4319.87
01.12.2022 17:00:00;01.12.2022 18:00:00;4780.74
01.12.2022 18:00:00;01.12.2022 19:00:00;4347.49
01.12.2022 19:00:00;01.12.2022 20:00:00;3984.69
01.12.2022 20:00:00;01.12.2022 21:00:00;3893.91
01.12.2022 21:00:00;01.12.2022 22:00:00;3586.35
01.12.2022 22:00:00;01.12.2022 23:00:00;3234.02
01.12.2022 23:00:00;02.12.2022 00:00:00;2957.58
02.12.2022 00:00:00;02.12.2022 01:00:00;3007.04
02.12.2022 01:00:00;02.12.2022 02:00:00;2882.82
02.12.2022 02:00:00;02.12.2022 03:00:00;2900.23
02.12.2022 03:00:00;02.12.2022 04:00:00;2900.13
02.12.2022 04:00:00;02.12.2022 05:00:00;2900.95
02.12.2022 05:00:00;02.12.2022 06:00:00;2937.4
02.12.2022 06:00:00;02.12.2022 07:00:00;3072.17
02.12.2022 07:00:00;02.12.2022 08:00:00;3755.19
02.12.2022 08:00:00;02.12.2022 09:00:00;4192.34
02.12.2022 09:00:00;02.12.2022 10:00:00;4095.78
02.12.2022 10:00:00;02.12.2022 11:00:00;4103.76
02.12.2022 11:00:00;02.12.2022 12:00:00;3826.05
02.12.2022 12:00:00;02.12.2022 13:00:00;3836.8
02.12.2022 13:00:00;02.12.2022 14:00:00;3703.78
02.12.2022 14:00:00;02.12.2022 15:00:00;3130.33
02.12.2022 15:00:00;02.12.2022 16:00:00;2941.6
02.12.2022 16:00:00;02.12.2022 17:00:00;2913.24
02.12.2022 17:00:00;02.12.2022 18:00:00;3644.39
02.12.2022 18:00:00;02.12.2022 19:00:00;3276.25
02.12.2022 19:00:00;02.12.2022 20:00:00;3095.82
02.12.2022 20:00:00;02.12.2022 21:00:00;2560.26
02.12.2022 21:00:00;02.12.2022 22:00:00;2863.06
02.12.2022 22:00:00;02.12.2022 23:00:00;2775.71
02.12.2022 23:00:00;03.12.2022 00:00:00;2487.86
03.12.2022 00:00:00;03.12.2022 01:00:00;2359.17
03.12.2022 01:00:00;03.12.2022 02:00:00;2329.52
03.12.2022 02:00:00;03.12.2022 03:00:00;2264.47
03.12.2022 03:00:00;03.12.2022 04:00:00;2208.35
03.12.2022 04:00:00;03.12.2022 05:00:00;2255.95
03.12.2022 05:00:00;03.12.2022 06:00:00;2416.21
03.12.2022 06:00:00;03.12.2022 07:00:00;2501.67
03.12.2022 07:00:00;03.12.2022 08:00:00;2529.27
03.12.2022 08:00:00;03.12.2022 09:00:00;2565.69
03.12.2022 09:00:00;03.12.2022 10:00:00;2765.65
03.12.2022 10:00:00;03.12.2022 11:00:00;2984.38
03.12.2022 11:00:00;03.12.2022 12:00:00;3015.87
03.12.2022 12:00:00;03.12.2022 13:00:00;2962.22
03.12.2022 13:00:00;03.12.2022 14:00:00;2882.4
03.12.2022 14:00:00;03.12.2022 15:00:00;2946.11
03.12.2022 15:00:00;03.12.2022 16:00:00;3016.59
03.12.2022 16:00:00;03.12.2022 17:00:00;3108.93
03.12.2022 17:00:00;03.12.2022 18:00:00;3109.03
03.12.2022 18:00:00;03.12.2022 19:00:00;3056.5
03.12.2022 19:00:00;03.12.2022 20:00:00;2845.36
03.12.2022 20:00:00;03.12.2022 21:00:00;2686.44
03.12.2022 21:00:00;03.12.2022 22:00:00;2718.04
03.12.2022 22:00:00;03.12.2022 23:00:00;2597.39
03.12.2022 23:00:00;04.12.2022 00:00:00;2445.55
04.12.2022 00:00:00;04.12.2022 01:00:00;2314.42
04.12.2022 01:00:00;04.12.2022 02:00:00;2214.71
04.12.2022 02:00:00;04.12.2022 03:00:00;2302.88
04.12.2022 03:00:00;04.12.2022 04:00:00;2132.61
04.12.2022 04:00:00;04.12.2022 05:00:00;2133.43
04.12.2022 05:00:00;04.12.2022 06:00:00;2194.21
04.12.2022 06:00:00;04.12.2022 07:00:00;2158.67
04.12.2022 07:00:00;04.12.2022 08:00:00;2223.67
04.12.2022 08:00:00;04.12.2022 09:00:00;2606.87
04.12.2022 09:00:00;04.12.2022 10:00:00;2904.15
04.12.2022 10:00:00;04.12.2022 11:00:00;3015.92
04.12.2022 11:00:00;04.12.2022 12:00:00;3057.84
04.12.2022 12:00:00;04.12.2022 13:00:00;3044.86
04.12.2022 13:00:00;04.12.2022 14:00:00;3013.34
04.12.2022 14:00:00;04.12.2022 15:00:00;3056.19
04.12.2022 15:00:00;04.12.2022 16:00:00;3082.26
04.12.2022 16:00:00;04.12.2022 17:00:00;3191.14
04.12.2022 17:00:00;04.12.2022 18:00:00;3321.34
04.12.2022 18:00:00;04.12.2022 19:00:00;3072.78
04.12.2022 19:00:00;04.12.2022 20:00:00;3005
04.12.2022 20:00:00;04.12.2022 21:00:00;2691.33
04.12.2022 21:00:00;04.12.2022 22:00:00;2794.45
04.12.2022 22:00:00;04.12.2022 23:00:00;2600.89
04.12.2022 23:00:00;05.12.2022 00:00:00;2436.28
05.12.2022 00:00:00;05.12.2022 01:00:00;2087.49
05.12.2022 01:00:00;05.12.2022 02:00:00;1975.52
05.12.2022 02:00:00;05.12.2022 03:00:00;1826.57
05.12.2022 03:00:00;05.12.2022 04:00:00;1796.59
05.12.2022 04:00:00;05.12.2022 05:00:00;1718.41
05.12.2022 05:00:00;05.12.2022 06:00:00;2437.72
05.12.2022 06:00:00;05.12.2022 07:00:00;2669.91
05.12.2022 07:00:00;05.12.2022 08:00:00;2953.08
05.12.2022 08:00:00;05.12.2022 09:00:00;2937.63
05.12.2022 09:00:00;05.12.2022 10:00:00;2954.42
05.12.2022 10:00:00;05.12.2022 11:00:00;3121.61
05.12.2022 11:00:00;05.12.2022 12:00:00;3172.29
05.12.2022 12:00:00;05.12.2022 13:00:00;3151.99
05.12.2022 13:00:00;05.12.2022 14:00:00;3186.71
05.12.2022 14:00:00;05.12.2022 15:00:00;3281.79
05.12.2022 15:00:00;05.12.2022 16:00:00;3289.82
05.12.2022 16:00:00;05.12.2022 17:00:00;3419.82
05.12.2022 17:00:00;05.12.2022 18:00:00;3332.88
05.12.2022 18:00:00;05.12.2022 19:00:00;3264.69
05.12.2022 19:00:00;05.12.2022 20:00:00;3113.67
05.12.2022 20:00:00;05.12.2022 21:00:00;2999.02
