Delivery Start (CET);Delivery End (CET);Price (NOK)
12.10.2021 09:00:00;12.10.2021 10:00:00;1089.08
12.10.2021 10:00:00;12.10.2021 11:00:00;1089.37
12.10.2021 11:00:00;12.10.2021 12:00:00;1048.1
12.10.2021 12:00:00;12.10.2021 13:00:00;1022.66
12.10.2021 13:00:00;12.10.2021 14:00:00;989.4
12.10.2021 14:00:00;12.10.2021 15:00:00;987.33
12.10.2021 15:00:00;12.10.2021 16:00:00;987.23
12.10.2021 16:00:00;12.10.2021 17:00:00;998.41
12.10.2021 17:00:00;12.10.2021 18:00:00;1041.27
12.10.2021 18:00:00;12.10.2021 19:00:00;1065.92
12.10.2021 19:00:00;12.10.2021 20:00:00;1064.13
12.10.2021 20:00:00;12.10.2021 21:00:00;1024.34
12.10.2021 21:00:00;12.10.2021 22:00:00;998.21
12.10.2021 22:00:00;12.10.2021 23:00:00;954.37
12.10.2021 23:00:00;13.10.2021 00:00:00;866.97
13.10.2021 00:00:00;13.10.2021 01:00:00;871.01
13.10.2021 01:00:00;13.10.2021 02:00:00;872.39
13.10.2021 02:00:00;13.10.2021 03:00:00;871.4
13.10.2021 03:00:00;13.10.2021 04:00:00;872.98
13.10.2021 04:00:00;13.10.2021 05:00:00;904.15
13.10.2021 05:00:00;13.10.2021 06:00:00;919.15
13.10.2021 06:00:00;13.10.2021 07:00:00;1081.04
13.10.2021 07:00:00;13.10.2021 08:00:00;1183.93
13.10.2021 08:00:00;13.10.2021 09:00:00;1252.6
13.10.2021 09:00:00;13.10.2021 10:00:00;1262.27
13.10.2021 10:00:00;13.10.2021 11:00:00;1277.26
13.10.2021 11:00:00;13.10.2021 12:00:00;1241.35
13.10.2021 12:00:00;13.10.2021 13:00:00;1239.67
13.10.2021 13:00:00;13.10.2021 14:00:00;1211.36
13.10.2021 14:00:00;13.10.2021 15:00:00;1211.06
13.10.2021 15:00:00;13.10.2021 16:00:00;1184.43
13.10.2021 16:00:00;13.10.2021 17:00:00;1198.34
13.10.2021 17:00:00;13.10.2021 18:00:00;1239.67
13.10.2021 18:00:00;13.10.2021 19:00:00;1252.7
13.10.2021 19:00:00;13.10.2021 20:00:00;1256.25
13.10.2021 20:00:00;13.10.2021 21:00:00;1177.23
13.10.2021 21:00:00;13.10.2021 22:00:00;1101.95
13.10.2021 22:00:00;13.10.2021 23:00:00;989.59
13.10.2021 23:00:00;14.10.2021 00:00:00;871.8
14.10.2021 00:00:00;14.10.2021 01:00:00;477.82
14.10.2021 01:00:00;14.10.2021 02:00:00;418.87
14.10.2021 02:00:00;14.10.2021 03:00:00;378.55
14.10.2021 03:00:00;14.10.2021 04:00:00;351.84
14.10.2021 04:00:00;14.10.2021 05:00:00;353.02
14.10.2021 05:00:00;14.10.2021 06:00:00;383.48
14.10.2021 06:00:00;14.10.2021 07:00:00;654.48
14.10.2021 07:00:00;14.10.2021 08:00:00;852.43
14.10.2021 08:00:00;14.10.2021 09:00:00;872.05
14.10.2021 09:00:00;14.10.2021 10:00:00;865.64
14.10.2021 10:00:00;14.10.2021 11:00:00;854.5
14.10.2021 11:00:00;14.10.2021 12:00:00;789.54
14.10.2021 12:00:00;14.10.2021 13:00:00;654.68
14.10.2021 13:00:00;14.10.2021 14:00:00;497.64
14.10.2021 14:00:00;14.10.2021 15:00:00;449.14
14.10.2021 15:00:00;14.10.2021 16:00:00;430.01
14.10.2021 16:00:00;14.10.2021 17:00:00;411.18
14.10.2021 17:00:00;14.10.2021 18:00:00;439.47
14.10.2021 18:00:00;14.10.2021 19:00:00;424.88
14.10.2021 19:00:00;14.10.2021 20:00:00;389.79
14.10.2021 20:00:00;14.10.2021 21:00:00;337.84
14.10.2021 21:00:00;14.10.2021 22:00:00;307.28
14.10.2021 22:00:00;14.10.2021 23:00:00;243.69
14.10.2021 23:00:00;15.10.2021 00:00:00;145.41
15.10.2021 00:00:00;15.10.2021 01:00:00;86.09
15.10.2021 01:00:00;15.10.2021 02:00:00;46.18
15.10.2021 02:00:00;15.10.2021 03:00:00;45.59
15.10.2021 03:00:00;15.10.2021 04:00:00;76.7
15.10.2021 04:00:00;15.10.2021 05:00:00;151.25
15.10.2021 05:00:00;15.10.2021 06:00:00;194.2
15.10.2021 06:00:00;15.10.2021 07:00:00;254.75
15.10.2021 07:00:00;15.10.2021 08:00:00;349.16
15.10.2021 08:00:00;15.10.2021 09:00:00;434.57
15.10.2021 09:00:00;15.10.2021 10:00:00;393.68
15.10.2021 10:00:00;15.10.2021 11:00:00;302.5
15.10.2021 11:00:00;15.10.2021 12:00:00;256.12
15.10.2021 12:00:00;15.10.2021 13:00:00;234.01
15.10.2021 13:00:00;15.10.2021 14:00:00;189.4
15.10.2021 14:00:00;15.10.2021 15:00:00;199.87
15.10.2021 15:00:00;15.10.2021 16:00:00;237.73
15.10.2021 16:00:00;15.10.2021 17:00:00;262.97
15.10.2021 17:00:00;15.10.2021 18:00:00;342.9
15.10.2021 18:00:00;15.10.2021 19:00:00;407.18
15.10.2021 19:00:00;15.10.2021 20:00:00;405.81
15.10.2021 20:00:00;15.10.2021 21:00:00;286.75
15.10.2021 21:00:00;15.10.2021 22:00:00;257.69
15.10.2021 22:00:00;15.10.2021 23:00:00;248.69
15.10.2021 23:00:00;16.10.2021 00:00:00;242.82
16.10.2021 00:00:00;16.10.2021 01:00:00;201.67
16.10.2021 01:00:00;16.10.2021 02:00:00;201.86
16.10.2021 02:00:00;16.10.2021 03:00:00;194.45
16.10.2021 03:00:00;16.10.2021 04:00:00;193.86
16.10.2021 04:00:00;16.10.2021 05:00:00;199.03
16.10.2021 05:00:00;16.10.2021 06:00:00;211.03
16.10.2021 06:00:00;16.10.2021 07:00:00;212.4
16.10.2021 07:00:00;16.10.2021 08:00:00;238.45
16.10.2021 08:00:00;16.10.2021 09:00:00;265.28
16.10.2021 09:00:00;16.10.2021 10:00:00;267.23
16.10.2021 10:00:00;16.10.2021 11:00:00;243.72
16.10.2021 11:00:00;16.10.2021 12:00:00;227.81
16.10.2021 12:00:00;16.10.2021 13:00:00;198.45
16.10.2021 13:00:00;16.10.2021 14:00:00;193.57
16.10.2021 14:00:00;16.10.2021 15:00:00;192.5
16.10.2021 15:00:00;16.10.2021 16:00:00;203.03
16.10.2021 16:00:00;16.10.2021 17:00:00;246.94
16.10.2021 17:00:00;16.10.2021 18:00:00;380.6
16.10.2021 18:00:00;16.10.2021 19:00:00;477.58
16.10.2021 19:00:00;16.10.2021 20:00:00;401.48
16.10.2021 20:00:00;16.10.2021 21:00:00;340.31
16.10.2021 21:00:00;16.10.2021 22:00:00;290.74
16.10.2021 22:00:00;16.10.2021 23:00:00;278.74
16.10.2021 23:00:00;17.10.2021 00:00:00;243.62
17.10.2021 00:00:00;17.10.2021 01:00:00;219.46
17.10.2021 01:00:00;17.10.2021 02:00:00;227.01
17.10.2021 02:00:00;17.10.2021 03:00:00;216.9
17.10.2021 03:00:00;17.10.2021 04:00:00;222.5
17.10.2021 04:00:00;17.10.2021 05:00:00;245.37
17.10.2021 05:00:00;17.10.2021 06:00:00;333.9
17.10.2021 06:00:00;17.10.2021 07:00:00;353.92
17.10.2021 07:00:00;17.10.2021 08:00:00;487.3
17.10.2021 08:00:00;17.10.2021 09:00:00;657.88
17.10.2021 09:00:00;17.10.2021 10:00:00;718.24
17.10.2021 10:00:00;17.10.2021 11:00:00;749.65
17.10.2021 11:00:00;17.10.2021 12:00:00;717.95
17.10.2021 12:00:00;17.10.2021 13:00:00;663.67
17.10.2021 13:00:00;17.10.2021 14:00:00;559.24
17.10.2021 14:00:00;17.10.2021 15:00:00;481.41
17.10.2021 15:00:00;17.10.2021 16:00:00;597.32
17.10.2021 16:00:00;17.10.2021 17:00:00;657.98
17.10.2021 17:00:00;17.10.2021 18:00:00;724.23
17.10.2021 18:00:00;17.10.2021 19:00:00;882.54
17.10.2021 19:00:00;17.10.2021 20:00:00;881.95
17.10.2021 20:00:00;17.10.2021 21:00:00;742.58
17.10.2021 21:00:00;17.10.2021 22:00:00;657.39
17.10.2021 22:00:00;17.10.2021 23:00:00;657.39
17.10.2021 23:00:00;18.10.2021 00:00:00;496.33
18.10.2021 00:00:00;18.10.2021 01:00:00;445.39
18.10.2021 01:00:00;18.10.2021 02:00:00;457.56
18.10.2021 02:00:00;18.10.2021 03:00:00;386.11
18.10.2021 03:00:00;18.10.2021 04:00:00;401.81
18.10.2021 04:00:00;18.10.2021 05:00:00;657.49
18.10.2021 05:00:00;18.10.2021 06:00:00;820.51
18.10.2021 06:00:00;18.10.2021 07:00:00;939.46
18.10.2021 07:00:00;18.10.2021 08:00:00;1042.42
18.10.2021 08:00:00;18.10.2021 09:00:00;1125.65
18.10.2021 09:00:00;18.10.2021 10:00:00;1136.15
18.10.2021 10:00:00;18.10.2021 11:00:00;1129.97
18.10.2021 11:00:00;18.10.2021 12:00:00;1116.42
18.10.2021 12:00:00;18.10.2021 13:00:00;1097.68
18.10.2021 13:00:00;18.10.2021 14:00:00;1045.56
18.10.2021 14:00:00;18.10.2021 15:00:00;1059.99
18.10.2021 15:00:00;18.10.2021 16:00:00;1058.12
18.10.2021 16:00:00;18.10.2021 17:00:00;1080.21
18.10.2021 17:00:00;18.10.2021 18:00:00;1119.66
18.10.2021 18:00:00;18.10.2021 19:00:00;1129.38
18.10.2021 19:00:00;18.10.2021 20:00:00;1123.59
18.10.2021 20:00:00;18.10.2021 21:00:00;1014.05
18.10.2021 21:00:00;18.10.2021 22:00:00;981.76
18.10.2021 22:00:00;18.10.2021 23:00:00;922.97
18.10.2021 23:00:00;19.10.2021 00:00:00;847.79
19.10.2021 00:00:00;19.10.2021 01:00:00;817.85
19.10.2021 01:00:00;19.10.2021 02:00:00;714.93
19.10.2021 02:00:00;19.10.2021 03:00:00;662.7
19.10.2021 03:00:00;19.10.2021 04:00:00;496.51
19.10.2021 04:00:00;19.10.2021 05:00:00;658.6
19.10.2021 05:00:00;19.10.2021 06:00:00;883.86
19.10.2021 06:00:00;19.10.2021 07:00:00;1039.11
19.10.2021 07:00:00;19.10.2021 08:00:00;1177.76
19.10.2021 08:00:00;19.10.2021 09:00:00;1195.92
19.10.2021 09:00:00;19.10.2021 10:00:00;1192.21
19.10.2021 10:00:00;19.10.2021 11:00:00;1181.57
19.10.2021 11:00:00;19.10.2021 12:00:00;1174.93
19.10.2021 12:00:00;19.10.2021 13:00:00;1159.99
19.10.2021 13:00:00;19.10.2021 14:00:00;1105.21
19.10.2021 14:00:00;19.10.2021 15:00:00;1084.31
19.10.2021 15:00:00;19.10.2021 16:00:00;1039.59
19.10.2021 16:00:00;19.10.2021 17:00:00;1016.94
19.10.2021 17:00:00;19.10.2021 18:00:00;1014.01
19.10.2021 18:00:00;19.10.2021 19:00:00;1001.61
19.10.2021 19:00:00;19.10.2021 20:00:00;953.28
19.10.2021 20:00:00;19.10.2021 21:00:00;857.69
19.10.2021 21:00:00;19.10.2021 22:00:00;405.41
19.10.2021 22:00:00;19.10.2021 23:00:00;243.52
19.10.2021 23:00:00;20.10.2021 00:00:00;195.38
20.10.2021 00:00:00;20.10.2021 01:00:00;156.24
20.10.2021 01:00:00;20.10.2021 02:00:00;125.3
20.10.2021 02:00:00;20.10.2021 03:00:00;48.64
20.10.2021 03:00:00;20.10.2021 04:00:00;5.06
20.10.2021 04:00:00;20.10.2021 05:00:00;9.14
20.10.2021 05:00:00;20.10.2021 06:00:00;144.47
20.10.2021 06:00:00;20.10.2021 07:00:00;222.49
20.10.2021 07:00:00;20.10.2021 08:00:00;463.85
20.10.2021 08:00:00;20.10.2021 09:00:00;632.45
20.10.2021 09:00:00;20.10.2021 10:00:00;431.95
20.10.2021 10:00:00;20.10.2021 11:00:00;302.36
20.10.2021 11:00:00;20.10.2021 12:00:00;273.86
20.10.2021 12:00:00;20.10.2021 13:00:00;263.35
20.10.2021 13:00:00;20.10.2021 14:00:00;259.07
20.10.2021 14:00:00;20.10.2021 15:00:00;267.92
20.10.2021 15:00:00;20.10.2021 16:00:00;259.46
20.10.2021 16:00:00;20.10.2021 17:00:00;260.14
20.10.2021 17:00:00;20.10.2021 18:00:00;447.41
20.10.2021 18:00:00;20.10.2021 19:00:00;654.24
20.10.2021 19:00:00;20.10.2021 20:00:00;656.67
20.10.2021 20:00:00;20.10.2021 21:00:00;303.53
20.10.2021 21:00:00;20.10.2021 22:00:00;234.16
20.10.2021 22:00:00;20.10.2021 23:00:00;194.28
20.10.2021 23:00:00;21.10.2021 00:00:00;155.07
21.10.2021 00:00:00;21.10.2021 01:00:00;143.61
21.10.2021 01:00:00;21.10.2021 02:00:00;139.22
21.10.2021 02:00:00;21.10.2021 03:00:00;99.7
21.10.2021 03:00:00;21.10.2021 04:00:00;99.31
21.10.2021 04:00:00;21.10.2021 05:00:00;138.73
21.10.2021 05:00:00;21.10.2021 06:00:00;167.99
21.10.2021 06:00:00;21.10.2021 07:00:00;239.11
21.10.2021 07:00:00;21.10.2021 08:00:00;503.5
21.10.2021 08:00:00;21.10.2021 09:00:00;653.05
21.10.2021 09:00:00;21.10.2021 10:00:00;653.74
21.10.2021 10:00:00;21.10.2021 11:00:00;403.3
21.10.2021 11:00:00;21.10.2021 12:00:00;349.16
21.10.2021 12:00:00;21.10.2021 13:00:00;293.06
21.10.2021 13:00:00;21.10.2021 14:00:00;252.68
21.10.2021 14:00:00;21.10.2021 15:00:00;242.04
21.10.2021 15:00:00;21.10.2021 16:00:00;244.29
21.10.2021 16:00:00;21.10.2021 17:00:00;246.14
21.10.2021 17:00:00;21.10.2021 18:00:00;263.11
21.10.2021 18:00:00;21.10.2021 19:00:00;378.04
21.10.2021 19:00:00;21.10.2021 20:00:00;340.77
21.10.2021 20:00:00;21.10.2021 21:00:00;243.9
21.10.2021 21:00:00;21.10.2021 22:00:00;195.12
21.10.2021 22:00:00;21.10.2021 23:00:00;166.04
21.10.2021 23:00:00;22.10.2021 00:00:00;139.8
22.10.2021 00:00:00;22.10.2021 01:00:00;116.47
22.10.2021 01:00:00;22.10.2021 02:00:00;126.64
22.10.2021 02:00:00;22.10.2021 03:00:00;116.18
22.10.2021 03:00:00;22.10.2021 04:00:00;98.64
22.10.2021 04:00:00;22.10.2021 05:00:00;121.89
22.10.2021 05:00:00;22.10.2021 06:00:00;152.51
22.10.2021 06:00:00;22.10.2021 07:00:00;238.85
22.10.2021 07:00:00;22.10.2021 08:00:00;426.14
22.10.2021 08:00:00;22.10.2021 09:00:00;519.36
22.10.2021 09:00:00;22.10.2021 10:00:00;358.41
22.10.2021 10:00:00;22.10.2021 11:00:00;250.86
22.10.2021 11:00:00;22.10.2021 12:00:00;242.33
22.10.2021 12:00:00;22.10.2021 13:00:00;223.73
22.10.2021 13:00:00;22.10.2021 14:00:00;201.83
22.10.2021 14:00:00;22.10.2021 15:00:00;198.15
22.10.2021 15:00:00;22.10.2021 16:00:00;200.48
22.10.2021 16:00:00;22.10.2021 17:00:00;221.31
22.10.2021 17:00:00;22.10.2021 18:00:00;250.09
22.10.2021 18:00:00;22.10.2021 19:00:00;322.47
22.10.2021 19:00:00;22.10.2021 20:00:00;301.25
22.10.2021 20:00:00;22.10.2021 21:00:00;231.29
22.10.2021 21:00:00;22.10.2021 22:00:00;194.27
22.10.2021 22:00:00;22.10.2021 23:00:00;168.5
22.10.2021 23:00:00;23.10.2021 00:00:00;141.95
23.10.2021 00:00:00;23.10.2021 01:00:00;144.28
23.10.2021 01:00:00;23.10.2021 02:00:00;142.44
23.10.2021 02:00:00;23.10.2021 03:00:00;141.18
23.10.2021 03:00:00;23.10.2021 04:00:00;147.87
23.10.2021 04:00:00;23.10.2021 05:00:00;169.32
23.10.2021 05:00:00;23.10.2021 06:00:00;188.72
23.10.2021 06:00:00;23.10.2021 07:00:00;226.37
23.10.2021 07:00:00;23.10.2021 08:00:00;292.25
23.10.2021 08:00:00;23.10.2021 09:00:00;608.18
23.10.2021 09:00:00;23.10.2021 10:00:00;790.12
23.10.2021 10:00:00;23.10.2021 11:00:00;825.14
23.10.2021 11:00:00;23.10.2021 12:00:00;843.38
23.10.2021 12:00:00;23.10.2021 13:00:00;805.25
23.10.2021 13:00:00;23.10.2021 14:00:00;823.88
23.10.2021 14:00:00;23.10.2021 15:00:00;858.72
23.10.2021 15:00:00;23.10.2021 16:00:00;863.76
23.10.2021 16:00:00;23.10.2021 17:00:00;922.76
23.10.2021 17:00:00;23.10.2021 18:00:00;1111.67
23.10.2021 18:00:00;23.10.2021 19:00:00;1212.88
23.10.2021 19:00:00;23.10.2021 20:00:00;1210.84
23.10.2021 20:00:00;23.10.2021 21:00:00;1095.86
23.10.2021 21:00:00;23.10.2021 22:00:00;1006.01
23.10.2021 22:00:00;23.10.2021 23:00:00;907.04
23.10.2021 23:00:00;24.10.2021 00:00:00;844.94
24.10.2021 00:00:00;24.10.2021 01:00:00;766.19
24.10.2021 01:00:00;24.10.2021 02:00:00;679.45
24.10.2021 02:00:00;24.10.2021 03:00:00;415.53
24.10.2021 03:00:00;24.10.2021 04:00:00;378.33
24.10.2021 04:00:00;24.10.2021 05:00:00;298.39
24.10.2021 05:00:00;24.10.2021 06:00:00;276.15
24.10.2021 06:00:00;24.10.2021 07:00:00;220.59
24.10.2021 07:00:00;24.10.2021 08:00:00;251.48
24.10.2021 08:00:00;24.10.2021 09:00:00;311.31
24.10.2021 09:00:00;24.10.2021 10:00:00;298.1
24.10.2021 10:00:00;24.10.2021 11:00:00;291.3
24.10.2021 11:00:00;24.10.2021 12:00:00;291.4
24.10.2021 12:00:00;24.10.2021 13:00:00;242.64
24.10.2021 13:00:00;24.10.2021 14:00:00;213.11
24.10.2021 14:00:00;24.10.2021 15:00:00;201.07
24.10.2021 15:00:00;24.10.2021 16:00:00;254.1
24.10.2021 16:00:00;24.10.2021 17:00:00;339.87
24.10.2021 17:00:00;24.10.2021 18:00:00;650.21
24.10.2021 18:00:00;24.10.2021 19:00:00;650.69
24.10.2021 19:00:00;24.10.2021 20:00:00;484.89
24.10.2021 20:00:00;24.10.2021 21:00:00;316.46
24.10.2021 21:00:00;24.10.2021 22:00:00;228.85
24.10.2021 22:00:00;24.10.2021 23:00:00;185.82
24.10.2021 23:00:00;25.10.2021 00:00:00;170.95
25.10.2021 00:00:00;25.10.2021 01:00:00;179.6
25.10.2021 01:00:00;25.10.2021 02:00:00;181.25
25.10.2021 02:00:00;25.10.2021 03:00:00;185.91
25.10.2021 03:00:00;25.10.2021 04:00:00;183.87
25.10.2021 04:00:00;25.10.2021 05:00:00;203.49
25.10.2021 05:00:00;25.10.2021 06:00:00;316.46
25.10.2021 06:00:00;25.10.2021 07:00:00;512.57
25.10.2021 07:00:00;25.10.2021 08:00:00;777.84
25.10.2021 08:00:00;25.10.2021 09:00:00;823.49
25.10.2021 09:00:00;25.10.2021 10:00:00;830.97
25.10.2021 10:00:00;25.10.2021 11:00:00;805.33
25.10.2021 11:00:00;25.10.2021 12:00:00;810.57
25.10.2021 12:00:00;25.10.2021 13:00:00;795.52
25.10.2021 13:00:00;25.10.2021 14:00:00;791.44
25.10.2021 14:00:00;25.10.2021 15:00:00;789.98
25.10.2021 15:00:00;25.10.2021 16:00:00;795.91
25.10.2021 16:00:00;25.10.2021 17:00:00;831.65
25.10.2021 17:00:00;25.10.2021 18:00:00;894.01
25.10.2021 18:00:00;25.10.2021 19:00:00;913.44
25.10.2021 19:00:00;25.10.2021 20:00:00;857.3
25.10.2021 20:00:00;25.10.2021 21:00:00;788.82
25.10.2021 21:00:00;25.10.2021 22:00:00;665.65
25.10.2021 22:00:00;25.10.2021 23:00:00;536.47
25.10.2021 23:00:00;26.10.2021 00:00:00;355.99
26.10.2021 00:00:00;26.10.2021 01:00:00;224.24
26.10.2021 01:00:00;26.10.2021 02:00:00;245.42
26.10.2021 02:00:00;26.10.2021 03:00:00;251.64
26.10.2021 03:00:00;26.10.2021 04:00:00;262.62
26.10.2021 04:00:00;26.10.2021 05:00:00;290.01
26.10.2021 05:00:00;26.10.2021 06:00:00;393.1
26.10.2021 06:00:00;26.10.2021 07:00:00;797.56
26.10.2021 07:00:00;26.10.2021 08:00:00;928.72
26.10.2021 08:00:00;26.10.2021 09:00:00;974.39
26.10.2021 09:00:00;26.10.2021 10:00:00;945.43
26.10.2021 10:00:00;26.10.2021 11:00:00;923.38
26.10.2021 11:00:00;26.10.2021 12:00:00;897.83
26.10.2021 12:00:00;26.10.2021 13:00:00;883.06
26.10.2021 13:00:00;26.10.2021 14:00:00;813.79
26.10.2021 14:00:00;26.10.2021 15:00:00;801.16
26.10.2021 15:00:00;26.10.2021 16:00:00;790.08
26.10.2021 16:00:00;26.10.2021 17:00:00;792.02
26.10.2021 17:00:00;26.10.2021 18:00:00;813.01
26.10.2021 18:00:00;26.10.2021 19:00:00;854.01
26.10.2021 19:00:00;26.10.2021 20:00:00;800.87
26.10.2021 20:00:00;26.10.2021 21:00:00;688.36
26.10.2021 21:00:00;26.10.2021 22:00:00;466.16
26.10.2021 22:00:00;26.10.2021 23:00:00;308.18
26.10.2021 23:00:00;27.10.2021 00:00:00;209.76
27.10.2021 00:00:00;27.10.2021 01:00:00;221.9
27.10.2021 01:00:00;27.10.2021 02:00:00;186.79
27.10.2021 02:00:00;27.10.2021 03:00:00;167.59
27.10.2021 03:00:00;27.10.2021 04:00:00;155.56
27.10.2021 04:00:00;27.10.2021 05:00:00;154.79
27.10.2021 05:00:00;27.10.2021 06:00:00;164.49
27.10.2021 06:00:00;27.10.2021 07:00:00;215.02
27.10.2021 07:00:00;27.10.2021 08:00:00;370.97
27.10.2021 08:00:00;27.10.2021 09:00:00;405.79
27.10.2021 09:00:00;27.10.2021 10:00:00;387.16
27.10.2021 10:00:00;27.10.2021 11:00:00;378.82
27.10.2021 11:00:00;27.10.2021 12:00:00;387.36
27.10.2021 12:00:00;27.10.2021 13:00:00;357.58
27.10.2021 13:00:00;27.10.2021 14:00:00;301.43
27.10.2021 14:00:00;27.10.2021 15:00:00;276.21
27.10.2021 15:00:00;27.10.2021 16:00:00;266.32
27.10.2021 16:00:00;27.10.2021 17:00:00;273.11
27.10.2021 17:00:00;27.10.2021 18:00:00;338.38
27.10.2021 18:00:00;27.10.2021 19:00:00;387.55
27.10.2021 19:00:00;27.10.2021 20:00:00;310.93
27.10.2021 20:00:00;27.10.2021 21:00:00;213.37
27.10.2021 21:00:00;27.10.2021 22:00:00;193.1
27.10.2021 22:00:00;27.10.2021 23:00:00;172.34
27.10.2021 23:00:00;28.10.2021 00:00:00;137.91
28.10.2021 00:00:00;28.10.2021 01:00:00;142.12
28.10.2021 01:00:00;28.10.2021 02:00:00;133.06
28.10.2021 02:00:00;28.10.2021 03:00:00;128.19
28.10.2021 03:00:00;28.10.2021 04:00:00;131.7
28.10.2021 04:00:00;28.10.2021 05:00:00;134.13
28.10.2021 05:00:00;28.10.2021 06:00:00;143.97
28.10.2021 06:00:00;28.10.2021 07:00:00;215.37
28.10.2021 07:00:00;28.10.2021 08:00:00;364.8
28.10.2021 08:00:00;28.10.2021 09:00:00;486.37
28.10.2021 09:00:00;28.10.2021 10:00:00;462.02
28.10.2021 10:00:00;28.10.2021 11:00:00;416.43
28.10.2021 11:00:00;28.10.2021 12:00:00;402.79
28.10.2021 12:00:00;28.10.2021 13:00:00;369.48
28.10.2021 13:00:00;28.10.2021 14:00:00;334.6
28.10.2021 14:00:00;28.10.2021 15:00:00;336.84
28.10.2021 15:00:00;28.10.2021 16:00:00;303.04
28.10.2021 16:00:00;28.10.2021 17:00:00;360.12
28.10.2021 17:00:00;28.10.2021 18:00:00;455.1
28.10.2021 18:00:00;28.10.2021 19:00:00;465.81
28.10.2021 19:00:00;28.10.2021 20:00:00;368.11
28.10.2021 20:00:00;28.10.2021 21:00:00;265.83
28.10.2021 21:00:00;28.10.2021 22:00:00;206.61
28.10.2021 22:00:00;28.10.2021 23:00:00;176.8
28.10.2021 23:00:00;29.10.2021 00:00:00;142.22
29.10.2021 00:00:00;29.10.2021 01:00:00;152.44
29.10.2021 01:00:00;29.10.2021 02:00:00;148.92
29.10.2021 02:00:00;29.10.2021 03:00:00;148.34
29.10.2021 03:00:00;29.10.2021 04:00:00;141.31
29.10.2021 04:00:00;29.10.2021 05:00:00;150.78
29.10.2021 05:00:00;29.10.2021 06:00:00;176.07
29.10.2021 06:00:00;29.10.2021 07:00:00;284.57
29.10.2021 07:00:00;29.10.2021 08:00:00;629.29
29.10.2021 08:00:00;29.10.2021 09:00:00;657.71
29.10.2021 09:00:00;29.10.2021 10:00:00;657.9
29.10.2021 10:00:00;29.10.2021 11:00:00;656.73
29.10.2021 11:00:00;29.10.2021 12:00:00;654.58
29.10.2021 12:00:00;29.10.2021 13:00:00;609.66
29.10.2021 13:00:00;29.10.2021 14:00:00;430.17
29.10.2021 14:00:00;29.10.2021 15:00:00;400.39
29.10.2021 15:00:00;29.10.2021 16:00:00;389.94
29.10.2021 16:00:00;29.10.2021 17:00:00;423.63
29.10.2021 17:00:00;29.10.2021 18:00:00;590.42
29.10.2021 18:00:00;29.10.2021 19:00:00;637.3
29.10.2021 19:00:00;29.10.2021 20:00:00;494.23
29.10.2021 20:00:00;29.10.2021 21:00:00;280.66
29.10.2021 21:00:00;29.10.2021 22:00:00;221.58
29.10.2021 22:00:00;29.10.2021 23:00:00;184.57
29.10.2021 23:00:00;30.10.2021 00:00:00;154.39
30.10.2021 00:00:00;30.10.2021 01:00:00;145.85
30.10.2021 01:00:00;30.10.2021 02:00:00;149.16
30.10.2021 02:00:00;30.10.2021 03:00:00;146.53
30.10.2021 03:00:00;30.10.2021 04:00:00;140.49
30.10.2021 04:00:00;30.10.2021 05:00:00;138.74
30.10.2021 05:00:00;30.10.2021 06:00:00;145.56
30.10.2021 06:00:00;30.10.2021 07:00:00;175.08
30.10.2021 07:00:00;30.10.2021 08:00:00;184.33
30.10.2021 08:00:00;30.10.2021 09:00:00;259.26
30.10.2021 09:00:00;30.10.2021 10:00:00;295.89
30.10.2021 10:00:00;30.10.2021 11:00:00;292.48
30.10.2021 11:00:00;30.10.2021 12:00:00;291.5
30.10.2021 12:00:00;30.10.2021 13:00:00;263.84
30.10.2021 13:00:00;30.10.2021 14:00:00;258.38
30.10.2021 14:00:00;30.10.2021 15:00:00;213.95
30.10.2021 15:00:00;30.10.2021 16:00:00;230.22
30.10.2021 16:00:00;30.10.2021 17:00:00;256.82
30.10.2021 17:00:00;30.10.2021 18:00:00;272.8
30.10.2021 18:00:00;30.10.2021 19:00:00;300.86
30.10.2021 19:00:00;30.10.2021 20:00:00;243.86
30.10.2021 20:00:00;30.10.2021 21:00:00;194.37
30.10.2021 21:00:00;30.10.2021 22:00:00;180.53
30.10.2021 22:00:00;30.10.2021 23:00:00;169.91
30.10.2021 23:00:00;31.10.2021 00:00:00;142.73
31.10.2021 00:00:00;31.10.2021 01:00:00;148.02
31.10.2021 01:00:00;31.10.2021 02:00:00;148.41
31.10.2021 02:00:00;31.10.2021 02:00:00;154.85
31.10.2021 02:00:00;31.10.2021 03:00:00;144.5
31.10.2021 03:00:00;31.10.2021 04:00:00;144.99
31.10.2021 04:00:00;31.10.2021 05:00:00;145.48
31.10.2021 05:00:00;31.10.2021 06:00:00;144.21
31.10.2021 06:00:00;31.10.2021 07:00:00;156.71
31.10.2021 07:00:00;31.10.2021 08:00:00;172.64
31.10.2021 08:00:00;31.10.2021 09:00:00;191.1
31.10.2021 09:00:00;31.10.2021 10:00:00;233.8
31.10.2021 10:00:00;31.10.2021 11:00:00;214.74
31.10.2021 11:00:00;31.10.2021 12:00:00;214.84
31.10.2021 12:00:00;31.10.2021 13:00:00;214.35
31.10.2021 13:00:00;31.10.2021 14:00:00;200.28
31.10.2021 14:00:00;31.10.2021 15:00:00;209.76
